,Day,mm2,log body size
166,10,1.752285194,0.5609207612301238
167,10,1.013999661,0.01390257084940885
168,10,1.022908791,0.022650324636875618
169,10,2.020496896,0.7033434692818087
170,10,1.324764181,0.28123446699469673
171,10,1.686404523,0.5225987614059014
172,10,1.77326854,0.5728244764239442
173,10,1.358525095,0.30639962229370094
174,10,1.145878229,0.1361713552297256
175,10,1.632832517,0.49031624718536126
176,10,1.598602702,0.4691299364373035
177,10,0.848242953,-0.1645881830446143
178,10,1.262634722,0.23320058696926751
179,10,0.921157149,-0.08212462861774997
180,10,1.821330951,0.5995675255834184
181,10,0.986920595,-0.013165693646195168
182,10,1.284086969,0.2500479358400461
183,10,1.363448561,0.3100171968859699
184,10,0.906152298,-0.09854788772851994
185,10,0.63020372,-0.4617121467884127
186,10,0.529976008,-0.6349235413851213
187,10,1.503884584,0.40805148322133045
188,10,2.139832348,0.7607274839087862
189,10,1.812187371,0.5945346079039332
190,10,1.587231839,0.46199151720110576
191,10,1.321716321,0.27893113519596235
192,10,0.820694986,-0.19760375378392248
193,10,1.345395851,0.29668828276337644
194,10,1.281742461,0.2482204498621516
195,10,1.35711839,0.3053636209676152
196,15,2.783399763,1.0236731168559512
197,15,2.03210221,0.7090708286480735
198,15,0.969922913,-0.030538681776727052
199,15,1.486066324,0.3961325778702234
200,15,1.750761264,0.5600507013468728
201,15,1.4047119,0.3398322283786072
202,15,1.553705376,0.44064264323726987
203,15,2.199968975,0.7884432579921049
204,15,1.113758471,0.10774030561009688
205,15,1.187727695,0.17204198170418414
206,15,1.565193465,0.44800943616012434
207,15,1.613842004,0.4786176741019738
208,15,1.26931657,0.23847862176624077
209,15,1.131342281,0.12340478706963216
210,15,1.494741003,0.40195294969402845
211,15,1.798237549,0.5868070457875139
212,15,0.652828221,-0.42644124556813007
213,15,1.321833546,0.2790198227607706
214,15,0.971446843,-0.028968728079550577
215,15,1.083983221,0.08064242411536905
216,15,1.608801312,0.47548937499064203
217,15,0.915999231,-0.0877397538280098
218,15,0.891264673,-0.11511384399504214
219,15,1.768696749,0.5702429753837607
220,15,1.184679835,0.16947255664691604
221,15,1.099456973,0.09481639700457052
222,15,1.599306055,0.4695698195389097
223,15,1.385018034,0.3257131604931583
224,15,1.390410402,0.32959895680135104
225,15,2.035384521,0.7106847548533898
226,15,1.176942959,0.16292036406213725
227,15,1.327694816,0.283444217415599
228,15,1.22477092,0.20275382242761428
229,15,1.960360269,0.673128267065592
230,15,1.938321895,0.6618225961673077
231,15,1.339769032,0.29249723492730323
232,15,1.113406795,0.1074244996766159
233,15,2.242052892,0.8073919158079121
234,15,1.785694432,0.5798073771111358
235,15,1.448905874,0.3708087019463362
236,15,0.78189338,-0.2460368904433358
237,15,1.96797992,0.6770075953259757
238,15,0.628328114,-0.4646927744339356
239,15,0.597263384,-0.5153970836509963
240,15,1.778895359,0.5759925868300618
241,15,0.944602227,-0.05699136391121203
242,15,1.218089072,0.19728329633471142
243,15,1.322888575,0.2798176601196274
244,15,1.167213251,0.15461907097214006
245,15,0.7284386,-0.3168519396716908
246,15,1.978647431,0.6824134956200656
247,15,1.494975454,0.40210978797876396
248,15,1.068157793,0.06593547587928171
249,15,1.933984555,0.6595824109599172
250,15,1.116220205,0.10994816080306062
251,15,0.733479292,-0.30995591356313235
252,15,0.839802725,-0.17458826591711332
253,15,0.815185392,-0.20433971676312868
254,15,1.045298841,0.04430281678330848
255,20,0.848242953,-0.1645881830446143
256,20,1.200622489,0.18284016312777338
257,20,1.77784033,0.5753993299095623
258,20,1.039085895,0.038341379537388524
259,20,1.321364645,0.27866502454207076
260,20,2.557506428,0.9390327322324703
261,20,0.76407512,-0.2690891700418341
262,20,0.831245271,-0.1848303760508121
263,20,1.824378812,0.6012395521067587
264,20,1.532604805,0.4269687747443455
265,20,1.128528871,0.12091490046614498
266,20,0.692215953,-0.36785730123918553
267,20,2.262332885,0.8163965308805143
268,20,1.153028978,0.14239237366841243
269,20,0.806276262,-0.21532883837938838
270,20,0.926666742,-0.07616127967060328
271,20,2.265380745,0.8177428441456351
272,20,2.732758392,1.0053114990863699
273,20,1.018571451,0.01840110739052627
274,20,1.168971632,0.15612441530070373
275,20,1.413855481,0.346320356451861
276,20,1.535183764,0.42865008983468866
277,20,1.379977342,0.322067080193743
278,20,0.696084391,-0.36228437456129714
279,20,0.960896557,-0.03988851680451209
280,20,1.324060829,0.28070339981292725
281,20,0.481679145,-0.7304770608648893
282,20,0.984458861,-0.015663168469798188
283,20,0.906152298,-0.09854788772851994
284,20,2.092590514,0.7384027788378382
285,20,0.949760145,-0.05154580521309427
286,20,1.077770275,0.07489434680868133
287,20,1.919917508,0.6522822205333527
288,20,0.867585143,-0.1420416244268462
289,20,0.691629826,-0.3687044000184626
290,20,0.432327254,-0.8385724451134711
291,20,1.302608582,0.264368855470199
292,20,0.606641416,-0.49981741042364625
293,20,0.895484787,-0.11039004590037982
294,20,1.360986828,0.30821004544468467
295,20,1.501774527,0.40664742689377137
296,20,0.249924541,-1.3865962426815444
297,20,0.257778642,-1.3556540390774139
298,20,1.03158347,0.031094971244093998
299,20,1.258531833,0.22994582967142854
300,20,1.249271027,0.22256020279954533
301,20,1.15654574,0.14543775227474987
302,20,0.888451263,-0.11827548601516004
303,20,1.238720742,0.21407918741239174
304,20,1.172136718,0.1588283379349384
305,20,1.393692713,0.33195685260128044
306,20,1.119619741,0.11298911069378399
307,20,0.464329787,-0.7671602313726864
308,20,0.373597332,-0.984576713980572
309,20,0.772280898,-0.25840693762449946
310,20,1.015171915,0.015057972535765572
311,20,0.871101905,-0.13799631126954312
312,20,1.135210719,0.12681828920812316
313,20,2.851507717,1.047847877905727
314,20,0.998643134,-0.0013577873762212888
315,20,0.81448204,-0.20520290152077994
316,20,1.237196812,0.21284818503916603
317,20,0.543105252,-0.6104521435774898
318,20,1.596023744,0.46751537610993515
319,20,1.070033399,0.067689862005359
320,20,0.976018633,-0.02427360156275437
321,20,2.926063067,1.0736578563642813
322,20,1.180811397,0.16620182674838577
323,20,1.131811182,0.12381916551490832
324,20,0.470777184,-0.7533703669623589
325,20,0.910020736,-0.09428789291767001
326,20,0.866530115,-0.14325841566987813
327,20,0.881886641,-0.12569175617869466
328,20,1.216213466,0.19574231583464963
329,20,1.147871061,0.13790897538734714
330,20,0.921157149,-0.08212462861774997
331,20,0.936865351,-0.06521570931106649
332,20,1.156662966,0.1455391058619089
333,20,2.286364091,0.8269628225942763
334,20,1.284555871,0.2504130329239276
335,20,0.583313562,-0.5390303950213777
336,20,1.371068212,0.3155901528071391
337,20,0.802525049,-0.21999221075793865
338,20,0.974846379,-0.025475380398170606
339,20,0.468080999,-0.7591139232538785
340,20,0.566198655,-0.5688102817928534
341,20,0.908731257,-0.09570587538149476
342,20,1.439410617,0.3642337360543602
343,20,1.44644414,0.3691082273361541
344,20,1.22324699,0.20150879052598553
345,20,1.040844276,0.04003218766491753
346,20,0.76688853,-0.26541382064081276
347,20,0.71038589,-0.3419469495509795
348,20,1.106138821,0.10087541149849893
349,20,0.814950941,-0.20462736264509615
350,20,0.681782893,-0.3830440105288755
351,20,1.518772209,0.41790225120968
352,20,1.927068257,0.6559998101852911
353,20,0.910020736,-0.09428789291767001
354,20,1.376695031,0.31968572172454096
355,20,0.807565741,-0.21373081419608814
356,20,1.15631129,0.14523501600721408
357,20,0.716364385,-0.33356632387836743
358,20,1.456994426,0.3763757015365667
359,20,0.87555647,-0.13289562905073335
360,20,0.822453366,-0.1954634958223357
361,20,1.33496279,0.2889034188045871
362,20,0.877314851,-0.13088934191630228
363,25,1.362159082,0.30907100120038317
364,25,0.8249151,-0.19247480703386893
365,25,0.902166635,-0.10295603651389826
366,25,0.649897586,-0.430940488506335
367,25,0.695967166,-0.36245279504786265
368,25,1.124777658,0.11758537879021867
369,25,1.405415252,0.34033281214342864
370,25,1.038030867,0.03732552129578092
371,25,0.876611499,-0.13169137335588102
372,25,1.317613432,0.27582209412198533
373,25,0.502896942,-0.6873700165544615
374,25,0.984107185,-0.016020460016562103
375,25,0.859379366,-0.1515448177037427
376,25,1.52357845,0.42106181138996457
377,25,0.951870202,-0.04932659592322145
378,25,0.989265103,-0.010792931711587926
379,25,0.552952185,-0.592483745935887
380,25,0.916585358,-0.08710008128737606
381,25,0.363164272,-1.0129000071377017
382,25,1.348912612,0.29929879529039827
383,25,1.308938753,0.26921669668109194
384,25,1.473757657,0.3878153684454292
385,25,1.1148135,0.10868712634781204
386,25,1.504939612,0.40875277247886954
387,25,1.76131155,0.5660587303908882
388,25,1.767876172,0.5697789233011057
389,25,0.817295449,-0.2017546228103171
390,25,0.702062887,-0.35373229634752673
391,25,1.040375375,0.03958158553101141
392,25,1.422999062,0.352766659936732
393,25,0.633837707,-0.4559623399639043
394,25,1.031466245,0.030981328805645976
395,25,2.48541281,0.9104387664764185
396,25,1.704457233,0.5332467216386282
397,25,0.788809678,-0.23723020649920137
398,25,0.715309356,-0.3350401641266929
399,25,1.316558404,0.2750210620541492
400,25,0.529272655,-0.6362515640259618
401,25,0.966288925,-0.03429239528647492
402,25,1.392637684,0.3311995633354013
403,25,0.822687817,-0.19517847347408987
404,25,0.755048765,-0.28097294241494464
405,25,1.272012754,0.24060049159722277
406,25,1.38079792,0.32266153497277483
407,25,1.539169427,0.4312429378162343
408,25,0.955973091,-0.04502551381642348
409,25,0.997822556,-0.002179818078094009
410,25,1.095119634,0.09086361209511432
411,25,1.246223167,0.22011751106913688
412,25,1.243058081,0.21757453790514872
413,25,1.005676658,0.005660606494265059
414,25,0.840974979,-0.1731933709380991
415,25,0.838864922,-0.17570558428473515
416,25,0.565729753,-0.5696387830010708
417,25,0.761965063,-0.2718545734279569
418,25,0.93944431,-0.062466738096271505
419,25,0.401028074,-0.9137238441510894
420,25,1.150684471,0.14035695749246138
421,25,0.910606863,-0.09364401932092636
422,25,0.725859642,-0.32039861342661874
423,25,0.678031681,-0.38856126499477717
424,25,0.534665023,-0.6261148534180385
425,25,1.365441393,0.31147774120094773
426,25,0.996650302,-0.003355320798307691
427,25,1.034983006,0.034385007258862364
428,25,0.270204534,-1.3085760734339815
429,25,0.777790491,-0.25129808284306493
430,25,1.007083363,0.007058393825451392
431,25,1.249622703,0.2228416681520729
432,25,0.807800192,-0.21344053817025813
433,25,1.103794313,0.09875361980850551
434,25,1.580198315,0.45755035498520846
435,25,0.55588282,-0.5871977623392775
436,25,1.008607293,0.008570461449336804
437,25,1.11176564,0.10594941822066785
438,25,1.389589824,0.329008612947306
439,25,1.101918707,0.09705293940714478
440,25,0.806979614,-0.21445687249347012
441,25,1.819689796,0.5986660448036151
442,25,0.901228831,-0.10399607914704795
443,25,2.289763627,0.8284485925879785
444,25,0.813544237,-0.20635497519056725
445,25,1.024432721,0.024139016457475723
446,25,0.465853717,-0.7638836061543492
447,25,0.870281327,-0.13893875523668062
448,25,1.110593386,0.10489445446818044
449,25,0.570067093,-0.5620012180629247
450,25,0.719060569,-0.3298096841971703
451,25,0.967343954,-0.03320115494178226
452,25,0.677680005,-0.389080071480728
453,25,0.575576686,-0.5523828086113249
454,25,0.983052157,-0.017093101239497692
455,25,1.490051987,0.3988110099527316
456,25,1.451015931,0.3722639531663821
457,25,1.13872748,0.1299113933262295
458,25,0.897829295,-0.10777532340500487
459,25,0.535837277,-0.623924751689973
460,25,0.627859212,-0.4654393223604633
461,25,0.341594799,-1.0741300425934661
462,25,0.568308712,-0.5650905008651892
463,25,0.275128,-1.2905188350604766
464,25,0.448621584,-0.801575543920619
465,25,1.134741817,0.12640515104841898
466,25,0.752352581,-0.2845502071989648
467,25,1.279046277,0.24611470411571965
468,25,0.371135598,-0.9911877898896381
469,25,1.051863463,0.05056331786951027
470,25,0.92467391,-0.07831413335265444
471,25,1.204373701,0.18595968161819026
472,25,0.635127186,-0.4539300072320072
473,25,1.04940173,0.048220220830198016
474,25,1.000401515,0.0004014344144226191
475,25,0.892905828,-0.11327415943356568
476,25,0.532554966,-0.630069164190425
477,25,0.93944431,-0.062466738096271505
478,25,1.221605834,0.20016625061487675
479,25,0.991726836,-0.008307576553184225
480,25,0.398918017,-0.918999354382313
481,25,0.943195523,-0.058481676377535395
482,25,1.504939612,0.40875277247886954
483,25,0.894429759,-0.11156890454984936
484,25,1.073784612,0.0711894284883034
485,25,0.822922268,-0.1948935323404358
486,25,0.968164532,-0.03235323507462635
487,25,1.121143671,0.11434929912491637
488,25,0.785879043,-0.24095238770808286
489,25,1.237782939,0.21332182690287863
490,25,1.061710396,0.05988118883272083
491,25,1.190189428,0.17411247764841523
492,25,0.599256216,-0.5120660327552344
493,25,1.089258364,0.08549706466392297
494,25,0.510047691,-0.6732510458710121
495,25,1.060186466,0.05844480397414838
496,30,0.964999446,-0.035627751736580185
497,30,2.132447148,0.7572702160202952
498,30,1.780419289,0.5768488921831026
499,30,0.797249907,-0.22658708974296465
500,30,0.718591667,-0.33046200052915314
501,30,1.119736966,0.11309380593928978
502,30,1.182452552,0.1675907154203529
503,30,0.759268879,-0.27539931003779017
504,30,1.254780621,0.22696075331968643
505,30,1.243995884,0.218328685629842
506,30,1.130521703,0.12267921025174677
507,30,0.859379366,-0.1515448177037427
508,30,1.0257222,0.025396949852489525
509,30,0.880479937,-0.12728813722257168
510,30,1.23215612,0.20876557786214908
511,30,0.497270123,-0.6986218934897118
512,30,0.740864492,-0.2999375422040074
513,30,1.045533292,0.04452708251682418
514,30,0.956793668,-0.044167513700644714
515,30,1.249271027,0.22256020279954533
516,30,1.08656218,0.08301874871324146
517,30,0.524466414,-0.6453738875144681
518,30,1.132162858,0.12412983692422228
519,30,0.559047905,-0.5815201118244552
520,30,0.684361852,-0.379268477851316
521,30,1.425812471,0.35474180633167607
522,30,1.389589824,0.329008612947306
523,30,1.371537113,0.3159320911825186
524,30,1.020447057,0.020240822451128453
525,30,0.861137747,-0.14950080244934819
526,30,1.111882865,0.10605485304981924
527,30,1.144940426,0.13535260595828835
528,30,0.719881146,-0.32866915559841353
529,30,0.795960427,-0.22820580919769742
530,30,0.901697733,-0.10347592261939435
531,30,0.92443946,-0.0785677143445612
532,30,1.036272486,0.035630126628802966
533,30,0.960779332,-0.04001051968836614
534,30,1.093478478,0.08936387918516725
535,30,0.823156719,-0.1946086723751037
536,30,1.003566601,0.0035602557614670596
537,30,0.518253468,-0.6572908359375522
538,30,0.97050904,-0.029934561630261727
539,30,0.667481395,-0.4042437617553582
540,30,0.772163672,-0.2585587410656875
541,30,1.262165821,0.2328291508915218
542,30,0.779197196,-0.24949112522291483
543,30,0.976487535,-0.023793293723835002
544,30,0.798656611,-0.2248241990617814
545,30,2.052499429,0.7190582841470872
546,30,0.851759715,-0.16045081657713842
547,30,0.700304506,-0.35624002995610204
548,30,0.921391599,-0.08187014416894527
549,30,0.713082074,-0.3381587543931418
550,30,0.827376833,-0.18949502510510544
551,30,0.352848437,-1.0417166711894335
552,30,0.534430573,-0.6265534484410384
553,30,1.329570422,0.2848558990833985
554,30,0.729493629,-0.3154046444364596
555,30,0.70909641,-0.34376378144060754
556,30,1.984039799,0.6851350686413211
557,30,0.74754634,-0.2909589823277647
558,30,1.506463542,0.4097648788307298
559,30,0.71495768,-0.33553192685104494
560,30,0.332568444,-1.1009095934531945
561,30,1.30061575,0.2628378061750704
562,30,1.358993996,0.3067447172048692
563,30,0.861489423,-0.14909250051262019
564,30,0.892202476,-0.11406218112930377
565,30,0.88141774,-0.1262235997062277
566,30,0.866999016,-0.1427174371503362
567,30,0.540995195,-0.6143448818756525
568,30,0.559399582,-0.580891245443731
569,30,0.379224151,-0.969627821283359
570,30,1.145174877,0.13555735634837746
571,30,0.35835803,-1.0262227085331892
572,30,0.925260037,-0.07768045989575784
573,30,0.615667771,-0.4850477937330702
574,30,0.407123794,-0.8986379776253127
575,30,1.409400916,0.3431647318325265
576,30,0.844022839,-0.16957572432576642
577,30,0.812254757,-0.20794124787882426
578,30,0.429279394,-0.8456473039718649
579,30,0.286967765,-1.2483853866037216
580,30,0.442174187,-0.8160513863015181
581,30,0.385319871,-0.9536814558794411
582,30,0.728790276,-0.3163692756061905
583,30,0.782831183,-0.24483820904666728
584,30,0.568308712,-0.5650905008651892
585,30,0.692919306,-0.36684172813052
586,30,0.712613172,-0.33881654155799745
587,30,1.224419244,0.20246664505152784
588,30,0.877549302,-0.13062214060502791
589,30,0.76102726,-0.27308610047423904
590,30,0.226596687,-1.4845835509717222
591,30,0.884700051,-0.12250661684613853
592,30,0.599959568,-0.5108930127032407
593,30,0.269501182,-1.3111825027428887
594,30,0.490002148,-0.7133455042136035
595,30,0.283919905,-1.2590631052452483
596,30,0.406303217,-0.9006555582250686
597,30,0.478396834,-0.73731469426059
598,30,0.286264413,-1.2508393742895583
599,30,0.596794482,-0.5161824761138827
600,30,0.65845504,-0.41785903651546497
601,30,1.267558189,0.2370923639107015
602,30,0.443580892,-0.8128750992758729
603,30,0.482851399,-0.7280463351932688
604,30,0.480975793,-0.7319383365461183
605,30,0.467963774,-0.759364392043394
606,30,0.495746193,-0.701691190885545
607,30,1.366379196,0.31216431852642457
608,40,0.640167878,-0.44602482765050866
609,40,0.634423834,-0.45503804001033676
610,40,0.955504189,-0.04551613121932105
611,40,0.690692023,-0.37006125210693497
612,40,0.735354899,-0.30740204052432846
613,40,1.224653694,0.20265810525434863
614,40,0.95573864,-0.04527079242969312
615,40,1.545382373,0.43527137034384544
616,40,0.583899689,-0.5380260763182365
617,40,0.570770445,-0.56076817292602
618,40,0.459992447,-0.7765452091990163
619,40,0.566198655,-0.5688102817928534
620,40,0.723984035,-0.3229859379445223
621,40,0.676859427,-0.3902916686937678
622,40,0.462571406,-0.7709543425954238
623,40,0.684947979,-0.3784123866694257
624,40,1.11786136,0.11141735988774934
625,40,0.334795726,-1.094234706278647
626,40,0.682720696,-0.38166944009136156
627,40,0.69713942,-0.3607698595302805
628,40,1.049636181,0.048443609840702485
629,40,0.749421946,-0.28845310829019805
630,40,0.59609113,-0.5173617209206475
631,40,1.234617853,0.2107614914271313
632,40,0.351090056,-1.046712518624104
633,40,1.133335112,0.12516471236453913
634,40,1.106490497,0.10119329213046958
635,40,0.626100831,-0.46824384896773774
636,40,0.750945876,-0.28642169905612685
637,40,0.760675584,-0.273548314246984
638,40,0.34335318,-1.068995682272015
639,40,1.183976483,0.16887867393347408
640,40,0.837927119,-0.17682415244924266
641,40,0.422714772,-0.8610576252492576
642,40,0.578976223,-0.5464938678827552
643,40,0.715426581,-0.3348762974099484
644,40,0.694560461,-0.36447606370151847
645,40,0.643919091,-0.44018219586370055
646,40,0.402552004,-0.9099309879849691
647,40,0.503014167,-0.6871369442690839
648,40,0.794436497,-0.23012222445656502
649,40,0.700890633,-0.3554034198111298
650,40,1.600126632,0.4700827711139353
651,40,0.756572695,-0.27895665651717333
652,40,1.264744779,0.23487034609283275
653,40,0.54416028,-0.6085114431688412
654,40,0.462688631,-0.7707009543673808
655,40,0.505827576,-0.6815594266594566
656,40,0.479686314,-0.7346229012125736
657,40,0.509930465,-0.6734809056965909
658,40,0.570184318,-0.5617956055124256
659,40,0.547559817,-0.602283568464831
660,40,0.436078467,-0.8299330816423072
661,40,0.564674724,-0.5715054233546909
662,40,0.696436068,-0.3617792803557452
663,40,0.480506891,-0.7329137093634913
664,40,0.918695415,-0.08480064246496595
665,40,0.550842128,-0.5963070299399108
666,40,0.456592911,-0.7839630706311443
667,40,0.213819119,-1.5426248596933645
668,40,0.667950297,-0.4035415139023547
669,40,0.677680005,-0.389080071480728
670,40,0.610509854,-0.4934608446934992
671,40,0.634892736,-0.4542992140430217
672,40,0.305372152,-1.186224075685954
673,40,0.458468517,-0.7798636548558311
674,40,0.450379965,-0.7976636858281007
675,40,0.375355713,-0.9798811346180526
676,40,0.514971157,-0.6636443857120286
677,40,0.330927288,-1.1058566014528912
678,40,0.621763491,-0.4751954981021851
679,40,0.712027045,-0.3396393837409942
680,40,0.632665453,-0.45781350681730315
681,40,0.165756708,-1.797234180146842
682,40,0.97203297,-0.02836555534387338
683,40,0.715192131,-0.33520405770013934
684,40,0.468667126,-0.7578625151947683
685,40,0.367384386,-1.00134660574329
686,40,0.265867194,-1.3247583655542343
687,40,0.662909605,-0.41111664047484936
688,40,0.832417525,-0.1834211311042716
689,40,0.603945231,-0.5042717623110615
690,40,0.360350862,-1.0206771054957746
691,40,0.40724102,-0.8983500820807252
692,40,0.448621584,-0.801575543920619
693,40,0.889389067,-0.11722049353787495
694,40,0.56350247,-0.573583562193368
695,40,0.456592911,-0.7839630706311443
696,40,0.582844661,-0.5398345758195268
697,40,0.328700006,-1.1126097800582366
698,40,0.218859811,-1.5193238865579628
699,40,0.276769156,-1.2845714920833151
700,40,0.298338629,-1.2095260986949468
701,40,0.277355283,-1.2824559845281804
702,40,0.531617163,-0.6318316671111668
703,40,0.847070699,-0.1659711179197578
704,40,0.430334423,-0.8431926446611865
705,40,0.318735847,-1.1433925850639073
706,40,0.711089242,-0.34095734088098983
707,40,0.637471694,-0.45024540450396205
708,40,0.610978755,-0.49269309128249283
709,40,0.378286347,-0.9721038383988687
710,40,0.354255142,-1.0377378853437909
711,40,1.288424309,0.2534200058846217
712,40,0.300448686,-1.2024783016516039
713,40,0.370315021,-0.9934012274780459
714,40,0.409233852,-0.8934685210536505
715,40,0.20971623,-1.5619999477887998
716,40,0.253089626,-1.3740116000229563
717,40,0.177127571,-1.730885065903736
