,b_1.long.starvation..ii.,b_2.long.starvation..ii.,b_3.long.starvation..ii.,b_1.0.21d,b_2.0.21d,b_1.0.21d.cell.number,b_2.0.21d.cell.number,b_1.0.21d.cell.size,b_2.0.21d.cell.size,b_3.0.21d.cell.size,b_1.AL,b_2.AL,b_3.AL,b_4.AL,b_1.RES,b_2.RES,b_3.RES,b_4.RES
11,-0.125842627128263,-0.0267992261368825,0.0032271789732995,0.315570815184794,-0.0274638250361737,0.202253833578139,-0.0821761475210429,0.118436113168812,-0.0430122806583453,0.0222824834476684,0.235097257366215,-0.0217517215746719,0.0594719762444803,-0.0236310111656865,0.179538945595257,-0.0401325121471484,0.0295289990952215,-0.024071698652538
12,-0.0261184352491758,-0.0022167400100448,-0.0111439955182543,0.305080925953932,-0.0289491143141298,0.433868393488128,-0.107347936358988,0.0480178991926402,-0.0619161743419167,0.0158626117014496,0.174991353636455,-0.0180131211199865,0.17305901893396,-0.0215706034326109,0.0721927378141888,-0.0393934024865893,0.0665355314252754,-0.0122911340072362
13,0.0279215875052921,-0.0192841184492325,0.0232107416297105,0.218351274592442,-0.0193095007371794,0.374912386769472,-0.0933225816826835,-0.143000687606655,-0.0401480979827046,0.0363831906547574,0.284681335456407,-0.0146271115059837,0.0930706566356338,-0.0223198829186887,0.18255895991602,-0.0369651438712448,0.0453281333362703,-0.0208520037437214
14,-0.0447988965463956,-0.0229847422844695,0.0047984391438581,0.165299305932677,-0.0166824660619732,0.254603047696466,-0.101025673271511,0.0115235967570617,-0.0504523394808041,0.0270830038763349,0.321261847133375,-0.0178418004523722,0.0788539921363506,-0.0214169039471885,0.286265692465996,-0.0330494689418766,0.0398491885275387,-0.029785146579028
15,-0.0339139939900723,-0.0221973392641875,-0.0041741993959626,0.204309166808707,-0.0223346164674699,0.321507631620223,-0.113753787240088,0.16916114922436,-0.0516696369089531,0.12386411077627,0.231770529338109,-0.0213831077266903,0.0365379531866805,-0.0212582400556255,0.156261847204711,-0.0418817239100855,0.0374801796754369,-0.0164384213747527
16,-0.0711286497987968,-0.0262812177824337,0.0017340324606617,0.182350869121006,-0.0265393865347487,0.276964861603037,-0.107406199381498,0.0375076749651218,-0.0384317315885192,0.045220210472762,0.305625260023098,-0.0199804241078402,0.0397091031296668,-0.0195933840652308,0.159203829335941,-0.0234210953455563,0.0631380547916103,-0.0008738355560261
17,-0.0339088610089305,-0.0190929108712374,-4.41309181140396e-05,0.182050870709841,-0.0180123743903677,0.169118737320657,-0.0933601284160262,0.0473246308813899,-0.0326754354964989,-0.0041341462648236,0.246198937765384,-0.0229181908856164,0.0575330049674171,-0.0233775959467428,0.132787436571276,-0.0390858179325986,0.0862128585726127,-0.0214880749072742
18,-0.118124649393056,-0.0308758499686521,-0.0002264856781992,0.230386080032291,-0.0228581197876977,0.547310564101486,-0.0948920203372601,0.194183631931381,-0.0431205111090537,0.163821243077709,0.27548683150212,-0.0243046337734048,0.051847607635482,-0.0253845840521735,0.153897295524478,-0.0404177448672518,0.018593839460307,-0.0262377068228221
19,-0.0265061931502303,-0.0138636996313059,-0.0010430605182492,0.224448476989292,-0.0255140597542072,0.416891603590614,-0.114570914754292,0.138426879779221,-0.0468967344808194,0.12725387956511,0.309988132561221,-0.0217245451224275,0.0526347769552812,-0.0233814976783962,0.162168663402078,-0.0387425845442715,0.0191868955072617,-0.0261356147966509
20,-0.0196195594556967,-0.0041685163403287,-7.34546349708181e-06,0.252037403961036,-0.0205291580729674,0.321058139028872,-0.107139724497564,0.0414190464741445,-0.0500791666236947,0.033745021006543,0.210267140983314,-0.0169950625250163,0.0429023899480913,-0.0209619813581117,0.139139492376584,-0.0278388903336971,0.0673956963671435,-0.0270136844377099
21,-0.0990906676367949,-0.029676842879362,-0.0008218743930857,0.162972296534344,-0.0203970828774706,0.433447584432032,-0.130400751904747,0.13429385740282,-0.0343315018550044,0.0977281695936741,0.0750434161848254,-0.0314495248882505,0.0064950331303509,-0.0233364807367111,0.20143240948518,-0.036893722561171,0.0330974537699064,-0.025313174573774
22,-0.0333304793757916,-0.0013188329242463,-0.0111586507060961,0.215459483599612,-0.0264418987505563,0.424624281387858,-0.106007147680503,0.0654213798879856,-0.0517464061750691,0.0093136805185922,0.141614417223059,-0.0275053023826324,0.0671943682043932,-0.0238349665968976,0.167401566976826,-0.0331625861362369,0.0433769679145845,-0.0261833151693598
23,-0.0551896963252694,-0.0255322362742546,0.0018064895743809,0.240986367704803,-0.0253017454091801,0.210197878712572,-0.103171536498228,0.123728507509784,-0.044041781283525,0.0470021401083503,0.241496322060199,-0.0192812176362434,0.0491071910831851,-0.0195528380621784,0.216622939459078,-0.0326953935434059,0.0437427488742236,-0.0272776170251207
24,-0.0294223752817547,-0.0387907724099458,0.0008530798110833,0.299454596870494,-0.0242534841109153,0.497486663581105,-0.092040713035359,0.0104063394808488,-0.0518402877588611,0.0244979225186731,0.282458124187718,-0.0222400115739468,0.0650984120553148,-0.0236579336743539,0.16599173290026,-0.0290322846894227,0.0293300143829159,-0.0204043151363501
25,-0.0346426792115286,-0.0191645922309018,0.0029896130862278,0.196343662765569,-0.0200535146502836,0.430462635231956,-0.105994072035966,0.0743710703536413,-0.0558548061589537,0.0766788762254762,0.325961008093392,-0.0191032049815461,0.050268401991892,-0.0225942505914868,0.182196697728165,-0.0403532396903978,0.0505085042673463,-0.0249577006437555
26,-0.0171904197993683,-0.0144804078695722,0.0129845479760413,0.196498067942057,-0.0188494096666686,0.375835042666646,-0.108522720241434,0.0964292644285388,-0.0389692756041505,-0.0018456409249587,0.398387730691111,-0.0264099349821899,0.159736814145677,-0.0186007270519136,0.234661270487876,-0.032976474627705,0.0527262347575742,-0.0255436747118164
27,-0.0298886926169415,-0.005042443035801,0.0005723350070109,0.260214240750815,-0.0229283993233485,0.270742566808877,-0.084555599613371,0.0534985631669387,-0.028371865202564,-0.0120381172363787,0.238930534702107,-0.0180620581364054,0.0661392600459317,-0.0188152535660966,0.21999571936909,-0.0367838751849377,0.0172520456857639,-0.0278701664071174
28,-0.0370903934980692,-0.0263951093242781,0.0023873164557414,0.227019945847954,-0.0221238083534543,0.504011321616123,-0.0920165931723574,0.0593100736775627,-0.0670879543488891,0.0253254491425741,0.308176317382515,-0.0191780724645201,0.0473589508452394,-0.0218416003455917,0.221606797577686,-0.034225717008817,0.0222072942577193,-0.0227851374297824
29,-0.0527646957540635,-0.0270398075410702,0.0020145077441095,0.266434476898526,-0.0256874516712444,0.461409379795496,-0.0881060785536854,0.144364252111167,-0.042275738564062,0.0125623485507126,0.268365239259041,-0.0159505569511355,0.05572642293875,-0.0211360537242102,0.159911879071704,-0.0413207773094974,0.0600464448913083,-0.0251971033764705
30,-0.0364427472095638,0.0008835329120599,-0.0110766922957736,0.20780035794117,-0.0172683305331673,0.601558879540616,-0.110376024066046,0.0518953331352543,-0.0491661677998732,0.0212752445870501,0.230847575494421,-0.0210402204285341,0.0663934397108847,-0.0247089095384204,0.158974072963648,-0.04559841742771,0.140289606836175,-0.0085010357761292
31,-0.0702158169807443,-0.0313791708335228,0.0010156018614281,0.252293209783588,-0.0324242114327239,0.406439176513343,-0.0994857161816827,0.031594848966705,-0.0540730590905166,0.0066730364168214,0.255496767861729,-0.0217642518195742,0.0630759754239241,-0.0231197662287396,0.145249764015757,-0.0506920881233502,0.0145082381180773,-0.0316801904227504
32,-0.051788370982095,-0.0108152726449883,-0.0117464384437625,0.206481788309583,-0.024502990187271,0.438432916005373,-0.122980402886634,0.0670546200484016,-0.0377790353745961,0.000481455791409,0.285248975760054,-0.0213560188558688,0.0470427196695172,-0.0245116065018994,0.207748676254451,-0.0460397983214049,0.0248613352808381,-0.0218674600345808
33,-0.0295214933604316,-0.0236790201855403,0.0010659367539288,0.260487992019732,-0.033280802196818,0.22651051262345,-0.0757778649531348,0.0364618765540365,-0.0326220812563428,0.0200999964491289,0.0672805013814414,-0.0333341721862996,0.0345330621918922,-0.0210173966428292,0.180528859622547,-0.040334432629483,0.0352217430478271,-0.0176512511853967
34,-0.0193065513701968,-0.0002562395836254,-0.0027245318759549,0.266637928138563,-0.02568023036642,0.358637464550204,-0.0995174961789583,0.0076736889794384,-0.0435796922711322,-0.0057140071056005,0.305141076071178,-0.0265789906286881,0.0809886938458918,-0.0215195446994536,0.238641621820673,-0.0359912050253504,0.0403406412943229,-0.0211124584789289
35,-0.0199264057653424,-0.0199527598316689,0.0154801271116288,0.348271550463083,-0.0330821763660199,0.290951042544746,-0.120055438906131,-0.0320368987388292,-0.0288924408548968,0.0045170756880248,0.709430794326032,-0.009629843490893,0.0151152467195677,-0.0261433260544944,0.179769191004123,-0.0367473035602886,0.0554394333129461,-0.0236189106083359
36,-0.083164252737501,-0.0278488094181106,0.0006648089033899,0.274196657163111,-0.0283561941044608,0.525078402424664,-0.111248141227,0.0894514252520204,-0.0496206706512874,0.0805653195914932,0.135379809970559,0.0020461477619555,-0.0062478722964179,-0.0147965337957956,0.191778528005744,-0.0389122576649501,0.0302510894728688,-0.0304433911868241
37,-0.0700413225786958,-0.0268179067732604,0.001840538236364,0.215297219344693,-0.0196361400729367,0.313590267659065,-0.0916136588896298,0.0394854112793199,-0.0499342050599309,0.0187138353432578,0.180761392152261,-0.0341823147147609,0.0794782481264823,-0.0202639878790575,0.212914427084755,-0.0369353551297407,0.0328428590108659,-0.0239301641098113
38,-0.0184368332836335,-0.0141973269332659,0.0144177049417263,0.286448013584403,-0.0292803968898537,0.607143478934733,-0.0997103955227447,0.0381611350846017,-0.0502950667857066,0.0069800136058987,0.32641916115835,-0.0207301286867174,0.068804747244679,-0.0255215370601726,0.127040865088695,-0.0369532716292377,0.0396250770556334,-0.0206729962268367
39,-0.0947677658884976,-0.0263990213418367,0.0030751457626274,0.260393180506791,-0.025828245475059,0.470458801243579,-0.0941488092090225,0.0988956203653971,-0.0305521107443129,-0.0220444537882879,0.280634750393982,-0.0169379649977782,0.0454585574037702,-0.0243890926173376,0.174603891930567,-0.0384893359472622,0.0630919046993116,-0.029973659724761
40,0.010889677210264,1.84217088923131e-05,-0.0110444457360711,0.198451858130996,-0.0353648323035503,0.688544109078288,-0.103478569477219,0.052515207037393,-0.0520352416746834,0.0412156548725338,0.230019341080165,-0.0207540603701958,0.0571308279499843,-0.0212779861137856,0.151788194076545,-0.025981957260038,0.0325426990998369,-0.01747279242049
41,-0.0898924391037193,-0.027116193463223,-0.0007849192598203,0.197880392313598,-0.0239985134392464,0.332496856837471,-0.0840794069138111,0.048898427626909,-0.0560247813720853,0.0230317852047473,0.342192625611666,-0.0245322082771682,0.0716263426534016,-0.0216791601586793,0.181880276466363,-0.040696592992679,0.0288253480839555,-0.0208934485411197
42,-0.129486253440998,-0.0251793182930397,0.000889205347282,0.229704035777901,-0.0236828283282062,0.419490347677104,-0.0986892420784164,0.115164530733579,-0.0452900078001388,0.0061752677466515,0.2010674869093,-0.0201421552541828,0.0430068543193137,-0.0235819146446523,0.163447440692276,-0.0490327677712431,0.0221560916517706,-0.0179237246036483
43,-0.115224788400803,-0.0254910066945581,0.0017238209626426,0.256499197758998,-0.02704692940746,0.279421969428296,-0.0969297880769486,0.117764005951559,-0.0331495884133126,-0.0089236603035187,0.242212659979642,-0.0247326393063427,0.0481897844658701,-0.021726975918081,0.163247515969153,-0.0428309934761788,0.0198802485134111,-0.0270348477049527
44,-0.0986546670640529,-0.0268628142832811,0.0016475412120988,0.141326117623208,-0.012888138254767,0.433751318017525,-0.100057441994869,0.12271138194136,-0.0714605973832421,0.0508711150468494,0.165041502887641,-0.0037131389740619,0.0627966419048166,-0.0134555516347766,0.126578680032278,-0.045822085908089,0.0276753257233169,-0.0198730652330807
45,-0.0131409462567079,0.0067808439257142,-0.0117019990538088,0.193887432239461,-0.0253387288352369,0.336098821152823,-0.103592488620072,0.144187097746136,-0.0383416545087118,0.0814395197903081,0.589474136183656,-0.0080885064692321,0.0739769058375364,-0.019083960775495,0.203004327626277,-0.0386856321682986,0.0673291692112268,-0.0242187333613223
46,-0.0315876279226828,-0.0252776436249848,0.0013003801264652,0.16812185263043,-0.0200277890189808,0.228769068080809,-0.0976853667357454,0.150419708478614,-0.0500941246909254,0.0138618262433256,0.268436547737646,-0.0212085405403582,0.050958444496318,-0.0253030302744565,0.140176217137292,-0.0364844763961432,0.0282219433175047,-0.0223970942999553
47,-0.0287790751962923,-0.0062138373485318,0.0011094195616904,0.248004454934919,-0.0274221195554225,0.733661188885881,-0.108786273450757,0.0486655870935757,-0.0444150734410557,0.0252223700034475,0.256472636198845,-0.0219331361990576,0.0639712271528488,-0.0223691511596656,0.181874371768049,-0.0419536002739136,0.0314838160384732,-0.0162298993784807
48,-0.113113124670739,-0.0265329224900291,0.0002610807719064,0.283462233943262,-0.0273944988626951,0.337274702082864,-0.124982123746985,0.115229575228642,-0.0469173416840496,0.0750214699470222,0.258015091128925,-0.0177375773990843,0.0488561067192611,-0.0281403873534989,0.203242601919609,-0.0380971582677331,0.0722104460028868,-0.0212884360606289
49,-0.0290105014783109,-0.038146974866298,0.0006959704028858,0.252425681586239,-0.0259085880955581,0.378962959003912,-0.0968125678163727,0.0795200334568717,-0.0450043617552308,-0.0052605092552473,0.293527589814764,-0.019864189839167,0.04462793635819,-0.0271395610960174,0.18801883400752,-0.0399592002977726,0.0682648322581553,-0.0152871923825673
50,-0.0311184458648917,-4.43554593365438e-05,-0.011237817435899,0.238261272679135,-0.0263382946903359,0.546627871171614,-0.105264814837925,0.109096863030342,-0.0438775233630116,0.0272498927898555,0.423187456145682,-0.0140026334236531,0.0614544895699807,-0.0217812826773951,0.149731204417836,-0.0375540622663506,0.0315051047849628,-0.0196166180356719
51,-0.034731717690083,-0.0249429541329921,0.0020198148633042,0.25253299177155,-0.0202487919645226,0.464036383719004,-0.106900728216092,-0.0006142003069251,-0.0417555974215259,0.0338326111770689,0.288246192312119,-0.0206434429445611,0.0533046001883421,-0.0211079404669378,0.107761435673176,-0.0445910968131289,0.022609159039501,-0.0206554991862103
52,-0.0712503334199863,-0.0258639606485066,0.0020659460965129,0.215523875289013,-0.019713963445539,0.394192361716023,-0.120119020236837,0.0647317489995198,-0.0420786611298212,0.0304571602767199,0.419810637941678,-0.0212308248732568,0.0512844602793927,-0.0180164364086085,0.14063497309416,-0.038666668120896,0.0289171279172021,-0.02343052479326
53,-0.101408073109236,-0.0256804347450932,0.0019440843195111,0.190559084421122,-0.0194191058379197,0.333154716375346,-0.102521021032077,0.0454335986191381,-0.0403889990501836,0.0410546987154729,0.278607534492923,-0.0221626005218399,0.0415929622778853,-0.0246741452007765,0.189501832563214,-0.0388130093957614,0.0335063333315535,-0.0240067673849956
54,-0.0267258806579677,-0.0018077106693454,-0.012251766415007,0.241981809368702,-0.024850108944654,0.349478180018589,-0.0899598432081586,0.0346722563505675,-0.0371174727813707,0.0235955613952381,0.23251079321189,-0.0212135467720285,0.0634284564885208,-0.0234897584913394,0.233365911415673,-0.0448990545523171,0.0800466037151235,-0.0173552750075746
55,-0.113944421641159,-0.0273619808183765,-2.86980045841795e-05,0.348681104237314,-0.0310240543371224,0.523691587281141,-0.10851593750546,0.0585677809914516,-0.043779718381676,0.0150229262458795,0.202970725892128,-0.0215757258204471,0.0329214524891282,-0.0282180650475691,0.168358811404958,-0.0409240398577048,0.0831168506145488,-0.020014708504433
56,-0.0292033739912743,-0.0009738229800188,0.0004610116865799,0.228667888490937,-0.0313465131588423,0.179578343011484,-0.0928085003392134,0.0913761923249357,-0.0409879017903191,0.007121150168273,0.293216924646171,-0.0221434728515492,0.0526351874689059,-0.0175219166895319,0.114087896085216,-0.030708915534966,0.0233596497123672,-0.0103943211504702
57,0.0017095904331551,-0.0199314617296038,0.0222489926194596,0.254760367965316,-0.0280756747863831,0.45281015603354,-0.0936327496872928,0.127900092979637,-0.049528287418706,0.0403637306891632,0.214836058971469,-0.0237438160645703,0.0403586954162169,-0.0225560722417064,0.236808113376781,-0.0337453368753127,0.0284637187329937,-0.0228747022918217
58,-0.159268002385979,-0.0223038442130504,0.0055533970104584,0.27483867191867,-0.0281610796260887,0.446244340873339,-0.105925443904531,0.171154773586547,-0.044213604844222,0.0335885291297778,0.349674274452409,-0.0209642655906993,0.0679640571893211,-0.0192943457938629,0.125228255929209,-0.0382818194177367,0.0200678215151619,-0.0178820868643312
59,-0.022442396623677,-0.0276708710517337,0.0029633394329975,0.219178812574352,-0.0182714930987541,0.523086975291987,-0.0912160698699265,0.0824338693469756,-0.0471556522904516,0.174467799273889,0.261490987269478,-0.0142155569267919,0.0551579393505498,-0.0222818406598783,0.211787689130687,-0.0375257655771248,0.0427670686205694,-0.0282453392103128
60,-0.109458962772268,-0.0262000525591254,0.0035632494912732,0.232518232223113,-0.0250988986589184,0.447662166531801,-0.109800690632201,0.0555434281373646,-0.0571737526861807,0.0522465286721679,0.268120837442388,-0.0214581104506194,0.0474632653280995,-0.0233848477416084,0.201160001188645,-0.0323968935031459,0.0187363525348259,-0.0237919245891092
61,-0.0260494530966998,-0.0286205255850184,0.0024137105434184,0.246367892787556,-0.0274968511391912,0.683654314405503,-0.0827144928891094,0.101574865495481,-0.0436482124907272,0.152832824352131,0.240725626328432,-0.0201141985635648,0.0525113629019875,-0.0246676293873657,0.185901992165653,-0.0451149826017889,0.023081955944132,-0.0196803983372944
62,-0.028431331139111,-0.0149539154265031,-0.0004393119791221,0.22900737614991,-0.030247712222718,0.228977114700172,-0.0837886828954638,0.0418718787688246,-0.0489029223217958,0.0171936946665642,0.292168550042339,-0.0209365295033902,0.0556948461816382,-0.0232995456359732,0.198653361570962,-0.0450817532248842,0.0348403871448551,-0.0277348756053458
63,-0.0255330932589749,-0.0227219506848118,0.0019835642293882,0.264897007173528,-0.0247587525787767,0.428492739328433,-0.113534424510314,0.0251186786116232,-0.0452614838222488,0.0211499703009879,0.425721541012831,-0.0165603149196031,0.0251435505079424,-0.0213121910516221,0.252853522767475,-0.0392251856210538,0.0395416643349423,-0.0207155927078049
64,-0.0536188154934485,-0.0301647823891707,-1.89752394432175e-05,0.24046999002827,-0.019589376939354,0.54459849535082,-0.112214998148755,0.0214127779418988,-0.0354999104971044,0.0109850207953147,0.275552896768327,-0.0244106804269519,0.0337572430264222,-0.0245363237317226,0.209046302897997,-0.0366895858482904,0.0511562887259639,-0.0233974397414796
65,-0.196359412182097,-0.0254173346435824,0.0034809770872461,0.277895034529976,-0.0228196165756608,0.314753336774627,-0.107362656111119,0.0306845382246523,-0.0530260227466179,0.0874762647834189,0.378118978812794,-0.0200510441242926,0.0670937525390392,-0.0188472247540668,0.185526968862662,-0.0406104309852018,0.025825428511763,-0.0254294710365944
66,-0.0307814975124548,-0.0034985936546577,-0.003437610138791,0.309594681874782,-0.0173761229035252,0.973826348316937,-0.100283077371617,0.128610412839823,-0.042171733765471,0.0258118648289745,0.270205210569151,-0.020079691258574,0.0441602339583593,-0.0232169403014544,0.166085410302412,-0.0460534515294426,0.0234124122507014,-0.0203589801150022
67,-0.003782763191507,-0.0273666300044881,0.0048134157469775,0.259004970800459,-0.0233168372691724,0.432031046458583,-0.0888169383586376,0.0348534350022343,-0.0447888439304116,0.0049876340801745,0.171272636460733,-0.0261642911154835,0.0445188371866053,-0.0249516948102231,0.144264843564743,-0.042741378658785,0.0838371544699723,-0.0183572192165456
68,-0.0180614859657676,0.0024918588559605,-0.0019453511063026,0.249297768653399,-0.0248954362771678,0.315046859165482,-0.102699011262752,0.0407232574992271,-0.0417298564738241,0.095803639423012,0.196134930216391,-0.0289286215179997,0.0546882484503413,-0.0259229315894434,0.165557597407146,-0.0482207246897914,0.061492238717053,-0.0208089150384099
69,0.0057813407563254,-0.0275264469768319,0.0021765022222023,0.303964663091788,-0.0334177306937812,0.32320516237222,-0.104667973269704,-0.0048005559652314,-0.0781360760641233,0.0147896198045154,0.315064939349946,-0.0183078610635826,0.0498482572555353,-0.026361043728453,0.183557557378882,-0.0442450767638576,0.0170327610462137,-0.0162163565543083
70,-0.0255542788471689,-0.0016924551883153,0.0022614573469158,0.205304269890633,-0.0202811482083689,0.423534673114822,-0.111670009888688,0.0721998824508424,-0.0577496344793908,0.0021680146584824,0.286610449557661,-0.021529147773281,0.0714826658178268,-0.0217860649319079,0.163955366706005,-0.036805081492506,0.034062616827986,-0.024451361099909
71,-0.0735260332529758,-0.0261273957037154,0.000720584070662,0.290740566353173,-0.0308713376550047,0.287231285461354,-0.104868736819271,0.117130880977365,-0.0433069305369723,0.049362298727495,0.235578403186734,-0.0231302975361239,0.0602857311088675,-0.025778751197471,0.162183165390771,-0.0343600656336786,0.0396640002338762,-0.0245378040901101
72,-0.0259608059891477,-0.0310367361855363,0.0008682381896048,0.243137195282864,-0.0157323415325659,0.243887979690259,-0.100281411008293,-0.0032796640970286,-0.0392881224183173,-0.0007567255805849,0.204933800096805,-0.0247502218700966,0.0334139495156015,-0.0235038047004221,0.154045076392725,-0.0332431412624946,0.0428203003566643,-0.026960040113
73,-0.0267118492144987,-0.0176571843916329,0.011364792354464,0.262980897837101,-0.0284857747296428,0.690223401897076,-0.121492870520135,0.0243226781514676,-0.0398253870308982,0.0540975710849125,0.340683312163993,-0.021446620509015,0.0654558831863556,-0.0220583129812904,0.211475287094874,-0.0385445202142692,0.059128939335599,-0.0251169014515118
74,-0.0059782320697037,-0.0299045401748035,0.0001113284971105,0.311386297001082,-0.0254571730950778,0.419855802350829,-0.0917636111148378,0.0046150956883701,-0.0487594530892076,0.0402626668943919,0.311935975958036,-0.0192977194814463,0.0403794900293109,-0.0231988790733304,0.180703415758082,-0.0389247093243249,0.0254443946041726,-0.0299663534513509
75,-0.0197140166922078,-0.006815850914728,0.0005274430667121,0.227983209543142,-0.0208117798181504,0.322459405434923,-0.103972086044364,0.0915594223953987,-0.0408588622748692,0.0292077033487138,0.239140914516784,-0.0195997698748928,0.0629913279276983,-0.023398325017565,0.255143296959508,-0.0394115471077527,0.0278389237340659,-0.0120624782512904
76,-0.0623870755351967,-0.0261944135491512,0.0010676695208026,0.231445178441813,-0.0258646226923848,0.418747877224216,-0.105749949305063,0.0980578627099015,-0.0401995972987143,0.0242585357747763,0.234871575126118,-0.0172052845991383,0.0225112211187345,-0.0285071571633598,0.190096888909006,-0.0392959462651922,0.0559852984468864,-0.0343219022177584
77,-0.0733487616194404,-0.0286289305363288,-0.0044876747581402,0.211474640462501,-0.0223275580979834,0.223316238983219,-0.0857763306504398,0.100899885396902,-0.0454947711006845,0.0793944774288292,0.272704927217212,-0.0183840531675148,0.02992652778807,-0.0235028343505391,0.156262208997926,-0.0418885136410146,0.0275356915873308,-0.0221497645058738
78,-0.0238237728868404,-0.0140078889951129,-0.0013654829823498,0.171959862471465,-0.0204428058530902,0.416792893969756,-0.0831926708513346,0.0536788362857592,-0.0361290311726968,-0.0023456725814254,0.248104743054532,-0.0249117124434307,0.0590745551735577,-0.0208178010368141,0.157407634557294,-0.0474333096794462,0.0439043944517899,-0.023372902027222
79,-0.0463344028187549,-0.0248299450901602,0.0043526516228411,0.199535460073462,-0.0224074899067214,0.461571359312692,-0.105023537536518,0.107531714079783,-0.0411711314332818,0.0671018143361035,0.291630776001339,-0.021602990203704,0.0699290970485316,-0.0220791424291429,0.157705119162977,-0.0334476049703345,0.0259216929164441,-0.0249515708025501
80,-0.12545568289283,-0.0265026685097621,0.0018993038704673,0.223448170923298,-0.0262939201517003,0.370798703646693,-0.110575326725432,0.0426514583620569,-0.0394530495874273,-0.016282134381739,0.281946716611361,-0.0220605633099179,0.0326481204075272,-0.0247607361066063,0.172891956838795,-0.0415837945070167,0.0356078485145101,-0.017359282088735
81,-0.0354982134452275,-0.0245149227387796,0.0004503997878951,0.28019762712181,-0.0236838182689185,0.384553896837166,-0.0995987927484588,0.0309295149247223,-0.0521420264435435,0.0379716219454483,0.152966962042172,-0.019537873327977,0.0247261162790913,-0.0203317055991956,0.165528411196124,-0.0402634993261044,0.0260967399550524,-0.0179663328351042
