,Day,mm2,log body size
169,5,3.995000199,1.3850436290305022
170,5,6.454363585,1.8647564268741357
171,5,6.965461029,1.940963797288108
172,5,5.096907531,1.6286339893451933
173,5,7.528137113,2.0186476158525983
174,5,3.425290664,1.231186333514784
175,5,5.691234146,1.7389271219832032
176,5,6.048767908,1.7998545997327053
177,5,1.478196963,0.3908230768407642
178,5,5.107457708,1.6307017673033557
179,5,6.471947213,1.8674770235115565
180,10,7.641844572,2.0336390101630726
181,10,9.135280679,2.2121439150284443
182,10,6.803691654,1.9174653551645564
183,10,6.273838341,1.8363883429398717
184,10,6.006567201,1.7928534041629902
185,10,6.074557228,1.8041091022905886
186,10,7.992344883,2.0784841939436944
187,10,11.92521626,2.4786551716204497
188,10,9.424824414,2.243347103346214
189,10,4.747579462,1.5576349012156265
190,10,4.47913608,1.4994301885452936
191,10,5.38879575,1.684321936952702
192,10,4.805019313,1.569661061769017
193,10,6.454363585,1.8647564268741357
194,10,2.229603985,0.8018239845001146
195,10,8.623010994,2.1544343269316846
196,10,10.14926987,2.317401768910275
197,10,8.700378956,2.1633665828728286
198,10,4.156769574,1.4247382278946068
199,10,6.825964249,1.920733612996437
200,10,9.669822959,2.2690100010245953
201,10,5.741640545,1.7477449787292463
202,10,5.654894649,1.7325214796863257
203,10,2.533214622,0.9294890977893818
204,10,7.951316418,2.07333750212801
205,10,5.979605639,1.7883546191324458
206,10,4.404112603,1.4825387868805262
207,10,5.176619977,1.6441523291987536
208,10,5.19772033,1.6482201313859268
209,10,6.425057539,1.8602055862275646
210,10,8.378012449,2.125610708439232
211,10,9.714368149,2.273606042011259
212,10,10.21608766,2.323963699351216
213,10,5.248126729,1.6578711994066306
214,10,3.724212334,1.3148553755122507
215,10,5.73226261,1.7461103236408175
216,10,3.625744019,1.2880595138671218
217,10,3.639810921,1.2919317355192528
218,10,1.377384165,0.3201861677650061
219,10,3.043139823,1.1128898189226324
220,10,7.470697263,2.0109883365557226
221,10,6.422713055,1.859840622670834
222,10,2.280010384,0.8241799973419431
223,10,6.362928721,1.850488762081986
224,10,6.515320161,1.8741563515029114
225,10,4.36425638,1.4734478150994401
226,10,2.871992514,1.0550060446366196
227,10,8.668728426,2.159722116368463
228,10,5.908098887,1.7763241023421925
229,10,14.72804651,2.689753601856263
230,10,5.054706825,1.6203198537579009
231,10,4.462724695,1.4957594976588755
232,10,6.488358599,1.8700095864016262
233,10,9.824558883,2.284885259342826
234,10,6.77555785,1.9133217028594502
235,10,9.923027197,2.2948580357325405
236,10,11.7552412,2.4642992007096383
237,10,9.023917704,2.1998785750332677
238,10,9.685062103,2.2705847091254423
239,10,5.005472668,1.6105318474689263
240,10,7.045173474,1.9523427687522403
241,10,11.81150881,2.4690743790346477
242,10,6.16481985,1.8188589147781615
243,10,8.025167654,2.0825825602620305
244,10,13.67771782,2.6157680722540038
245,10,2.895437351,1.063136170772028
246,10,5.443891117,1.6944940840381406
247,10,8.532748372,2.143911510311488
248,10,8.396768318,2.1278469077763655
249,10,7.760240998,2.049013390156185
250,10,10.91005483,2.3896848254968788
251,10,2.506253059,0.9187888326206258
252,10,7.470697263,2.0109883365557226
253,10,7.210459574,1.975532690458262
254,10,1.88965385,0.6363936641497326
255,10,6.24101557,1.8311429207412953
256,10,5.154347382,1.6398405104245217
257,10,7.633638879,2.0325646489075866
258,10,7.477730714,2.0119293654759343
259,10,6.434435474,1.8616641097716866
260,10,6.386373558,1.854166588980114
261,10,5.552909608,1.7143220440790794
262,10,4.406457086,1.4830709847151937
263,10,7.601988349,2.0284098379428888
264,10,2.185058795,0.7816427366523465
265,10,7.143641789,1.9662227007997128
266,10,7.904426744,2.0674229498787993
267,10,5.368867639,1.6806170183147922
268,10,4.977338864,1.6048953835542505
269,10,2.459363386,0.8999025302744884
270,15,5.592765831,1.72147394673481
271,15,7.890359842,2.0656417411688763
272,15,3.962177428,1.3767937297067705
273,15,4.861286921,1.5813032014191224
274,15,4.73937377,1.555905010945138
275,15,4.781574476,1.564769880551472
276,15,5.787357977,1.7556758795000202
277,15,9.510398069,2.2523857336202915
278,15,5.95498856,1.784229281730691
279,15,6.619649685,1.8900424508750113
280,15,4.51078661,1.5064715529402695
281,15,4.887076242,1.5865942191485214
282,15,4.232965294,1.442902762591875
283,15,9.248988138,2.2245141550542717
284,15,1.911926445,0.6481113437009284
285,15,9.845659236,2.2870306713525688
286,15,11.92756075,2.478851751667005
287,15,7.269071666,1.9836285895817005
288,15,4.147391639,1.4224796159177635
289,15,7.253832522,1.981529952918421
290,15,6.549315174,1.879360490593267
291,15,2.134652395,0.7583038207788001
292,15,5.922165789,1.778702224728264
293,15,2.679744852,0.9857215855129193
294,15,6.416851846,1.8589276307661504
295,15,4.538920414,1.5126891895025878
296,15,3.424118422,1.2308440435459045
297,15,5.501330967,1.7049900569626002
298,15,5.309083305,1.6694191847573878
299,15,6.267977132,1.8354536761144324
300,15,6.318383531,1.8434634050325436
301,15,11.66263409,2.4563900636422
302,15,6.677089535,1.8986821942511545
303,15,5.355972979,1.678212382819934
304,15,3.540170365,1.264174851693893
305,15,4.719445658,1.551691347361237
306,15,3.032589647,1.1094169234766122
307,15,4.081746096,1.4065248615711774
308,15,1.135902345,0.12742735269540045
309,15,2.866131305,1.0529631430808721
310,15,8.542126307,2.1450099588938927
311,15,8.57612132,2.14898175068361
312,15,2.550798249,0.9364063490074346
313,15,5.377073332,1.6821442358226963
314,15,6.148408464,1.8161932619859997
315,15,5.799080395,1.7576993523953766
316,15,3.424118422,1.2308440435459045
317,15,7.18935922,1.972602046760052
318,15,4.493202983,1.5025658066771603
319,15,15.0023511,2.70820692881978
320,15,4.079401612,1.4059503139344043
321,15,4.836669842,1.576226434740521
322,15,4.371289831,1.4750581213928247
323,15,9.328700583,2.2330957321695153
324,15,6.442641167,1.8629385751397898
325,15,10.63223351,2.363890284111824
326,15,8.349878645,2.1222470052242173
327,15,7.000628284,1.94599989988473
328,15,8.721479309,2.165788869060236
329,15,5.856520245,1.7675556123646416
330,15,6.296110936,1.8399321310361092
331,15,7.702801148,2.0415840481602987
332,15,6.698189888,1.901837323925371
333,15,7.344095144,1.9938966085719603
334,15,10.62520006,2.3632285438096843
335,15,2.629338453,0.9667322757652174
336,15,5.545876157,1.7130546167964107
337,15,7.015867428,1.9481743592243097
338,15,8.053301458,2.08608212636087
339,15,6.693500921,1.9011370438399813
340,15,9.067290652,2.2046735041774874
341,15,2.071351336,0.7282012136071072
342,15,4.940999366,1.5975676115494983
343,15,5.368867639,1.6806170183147922
344,15,1.491091624,0.3995084852694592
345,15,5.215303958,1.6515973720849884
346,15,4.031339697,1.3940987517330132
347,15,6.13316932,1.8137116342849273
348,15,6.212881766,1.826624840802301
349,15,3.214287132,1.1676056012216305
350,15,7.031106572,1.9503441005477493
351,15,5.679511727,1.7368652654816437
352,15,4.742890495,1.5566467589207178
353,15,9.538531873,2.255339581898572
354,15,2.908332011,1.0675797247497907
355,15,5.068773727,1.6230989199063883
356,15,4.261099098,1.4495271312292646
357,15,6.26680489,1.8352666378394373
358,15,5.70061208,1.7405735515315617
359,15,1.976399747,0.6812768799789256
360,20,5.442718875,1.6942787292113595
361,20,10.04376811,2.3069523536134477
362,20,4.359567413,1.4723728352367558
363,20,4.596360265,1.5252647435549942
364,20,6.270321616,1.8358276477471787
365,20,4.797985862,1.5681962177687263
366,20,7.643016814,2.033792396179824
367,20,10.30635028,2.3327602372966285
368,20,5.701784322,1.7407791648014044
369,20,6.572760011,1.882933837280638
370,20,5.078151662,1.6249473493193594
371,20,3.605815908,1.2825480718972504
372,20,4.014928311,1.3900194919466649
373,20,6.620821927,1.8902195203990304
374,20,1.989294407,0.6877800065150939
375,20,6.576276737,1.8834687397455483
376,20,6.434435474,1.8616641097716866
377,20,4.797985862,1.5681962177687263
378,20,3.26352129,1.1828067627427614
379,20,5.125041336,1.6341385905529209
380,20,4.91755453,1.5928113601875664
381,20,4.091124031,1.4088197565028349
382,20,4.578776637,1.5214318526205828
383,20,1.747812587,0.5583650558102752
384,20,5.980777881,1.7885506399375968
385,20,3.793374603,1.333256019496377
386,20,1.678650319,0.5179900889836487
387,20,4.91169332,1.5916187540422846
388,20,3.183808844,1.158078229747717
389,20,5.734607094,1.7465192380338799
390,20,5.681856211,1.7372779770575864
391,20,10.02970121,2.3055508118990176
392,20,4.143874913,1.4216313194147305
393,20,2.816897148,1.0356359770455774
394,20,4.264615823,1.450352100215921
395,20,2.555487217,0.9382428970614657
396,20,2.99625015,1.097361556829034
397,20,0.910831912,-0.09339690807652544
398,20,2.289388319,0.8282846722790365
399,20,7.720384775,2.043864204115891
400,20,5.06408476,1.6221734224585145
401,20,1.833386242,0.606164662426622
402,20,4.346672752,1.4694106678294172
403,20,5.960849769,1.785213049605158
404,20,6.403957186,1.8569161096030633
405,20,2.929432365,1.0748086721785808
406,20,5.817836265,1.7609284168444046
407,20,2.948188234,1.0811908237133694
408,20,10.70842923,2.371031209837915
409,20,3.05369,1.1163506954229865
410,20,3.282277159,1.188537437304666
411,20,5.589249105,1.7208449498794
412,20,6.689984196,1.9006115118055082
413,20,3.795719086,1.3338738753749995
414,20,7.66646165,2.036855185599137
415,20,6.577448979,1.883646977003708
416,20,4.053612292,1.3996084075412571
417,20,2.689122787,0.9892150389441068
418,20,2.499219608,0.9159785263430799
419,20,5.766257624,1.752023278065477
420,20,9.287672119,2.2286879422005543
421,20,3.808613747,1.3372652769988598
422,20,4.310333255,1.4610152224722228
423,20,7.696939938,2.0408228392217476
424,20,2.104174107,0.7439230419271169
425,20,3.049001033,1.114814006805667
426,20,3.480386031,1.2471432160825535
427,20,9.012195286,2.1985786918869255
428,20,6.753285255,1.910029090926691
429,20,5.327839174,1.6729457477224499
430,20,1.18982547,0.1738066325016953
431,20,3.312755447,1.1977803044145205
432,20,5.285638468,1.6649934195941447
433,20,2.505080818,0.9183209966910499
434,20,2.578932054,0.9473753806816567
435,20,3.840264276,1.345541186106519
436,20,3.775790975,1.3286098905540096
437,20,4.849564503,1.578888907721865
438,20,2.937638057,1.0776058764935594
439,20,5.326666933,1.6727257016700177
440,20,4.436935374,1.48996390704391
441,20,5.70647329,1.7416011953732087
442,20,6.964288787,1.940795489598702
443,20,1.264848948,0.23495270635404553
444,20,4.477963839,1.499168442887147
445,20,2.934121332,1.0764080326489769
446,20,4.585810088,1.5229667723266076
447,20,6.046423424,1.7994669276463349
448,20,1.482885931,0.3939901424631521
449,25,3.656222307,1.2964304578154995
450,25,7.830575508,2.0580360076848327
451,25,5.202409297,1.6491218446310267
452,25,5.103940983,1.6300129830837886
453,25,5.683028453,1.7374842689890602
454,25,5.119180126,1.6329942945883513
455,25,6.516492403,1.8743362561780905
456,25,6.899815485,1.931494669941311
457,25,6.371134414,1.8517775406986425
458,25,4.87300934,1.5837116805433
459,25,2.869648031,1.0541893849687334
460,25,1.993983374,0.690134333490843
461,25,2.915365462,1.06999518484273
462,25,4.279854967,1.4539191228046016
463,25,1.53329233,0.4274172731650368
464,25,7.46249157,2.0098893490698413
465,25,5.844797827,1.7655520052753462
466,25,5.721712434,1.7442681371609088
467,25,2.895437351,1.063136170772028
468,25,4.910521079,1.5913800622447027
469,25,4.352533961,1.4707581952719262
470,25,3.224837309,1.1708825021535467
471,25,4.278682725,1.4536451876886936
472,25,2.064317885,0.7247998498107576
473,25,4.414662779,1.4849314503913138
474,25,3.199047988,1.162853261792661
475,25,1.805252438,0.5907004368537121
476,25,2.318694365,0.8410042535547615
477,25,2.698500722,0.9926963306325742
478,25,4.102846449,1.4116809886798092
479,25,4.16731975,1.4272730833577154
480,25,8.018134203,2.0817057517953823
481,25,3.880120499,1.3558662095962397
482,25,5.171931009,1.6432461214934952
483,25,3.127541236,1.1402471482440306
484,25,4.238826503,1.4442864627761134
485,25,2.42419613,0.8854999766500632
486,25,3.529620188,1.2611902696889759
487,25,0.897937251,-0.10765508951338845
488,25,1.931854557,0.6584804519006647
489,25,7.293688744,1.9870094185941545
490,25,6.478980664,1.8685631930521922
491,25,1.699750672,0.5304815767766115
492,25,3.033761889,1.1098033969632326
493,25,4.388873459,1.4790725788937908
494,25,6.197642622,1.8241689974901707
495,25,3.203736956,1.1643179272091195
496,25,5.300877612,1.6678723940198452
497,25,3.347922702,1.2083400645470812
498,25,7.544548499,2.0208252493424506
499,25,2.318694365,0.8410042535547615
500,25,3.392467892,1.2215576482753197
501,25,4.846047777,1.5781634814047516
502,25,5.085185113,1.6263314325744032
503,25,2.317522123,0.8404985644748771
504,25,6.957255336,1.9397850482947372
505,25,7.148330756,1.9668788687504244
506,25,3.215459374,1.1679702320859715
507,25,3.379573232,1.2177494388012253
508,25,3.506175351,1.2545257997948487
509,25,5.119180126,1.6329942945883513
510,25,9.223198817,2.2217219206730894
511,25,4.257582372,1.4487014808719496
512,25,5.501330967,1.7049900569626002
513,25,8.90669352,2.1868030749658502
514,25,2.438263033,0.8912859140828113
515,25,4.5553318,1.5162983710886349
516,25,2.42419613,0.8854999766500632
517,25,4.960927478,1.6015927147883569
518,25,6.634888829,1.8923419124064227
519,25,6.799002687,1.9167759377494218
520,25,1.522742153,0.42051275754436107
521,25,2.985699973,1.0938342161719046
522,25,3.694906288,1.3069551922382234
523,25,1.977571988,0.6818698235369022
524,25,5.441546633,1.6940633279968869
525,25,2.793452311,1.0272782183555613
526,25,3.617538326,1.2857937740769163
527,25,3.968038637,1.378271926522398
528,25,2.285871593,0.826747392753847
529,25,4.135669221,1.4196491584276398
530,25,4.858942437,1.5808208086773226
531,25,4.302127562,1.4591096821957978
532,25,7.165914384,1.969335671281387
533,25,1.50750301,0.41045464630046047
534,25,5.428651973,1.6916908476925823
535,25,3.220148342,1.169427427439275
536,25,3.705456464,1.3098064533185318
537,25,4.608082683,1.527811866591985
538,25,1.935371282,0.6602991850782914
539,30,4.051267808,1.3990298711443048
540,30,6.427402023,1.860570416634491
541,30,4.960927478,1.6015927147883569
542,30,2.961082894,1.0855550439994615
543,30,3.835575309,1.3443194389526523
544,30,3.902393094,1.3615899787977561
545,30,4.424040714,1.4870534671614117
546,30,5.850659036,1.766554310625081
547,30,5.261021389,1.6603251883172923
548,30,3.844953244,1.346761442675609
549,30,3.494452933,1.2511768349646724
550,30,2.331589025,0.8465500201100716
551,30,2.360895071,0.8590408145067099
552,30,4.397079151,1.4809404911737936
553,30,1.434824015,0.3610422040603133
554,30,6.260943681,1.8343309215142831
555,30,5.753362963,1.749784546973911
556,30,4.010239343,1.3888509260709734
557,30,3.045484307,1.1136599384326613
558,30,4.565881977,1.5186116995475143
559,30,2.62113276,0.9636065754812181
560,30,2.792280069,1.0268584911157077
561,30,3.908254303,1.3630908044789765
562,30,2.440607516,0.8922469902814576
563,30,4.513131094,1.5069911685062916
564,30,2.472258046,0.9051319216878972
565,30,0.984683148,-0.01543536671660334
566,30,2.913020979,1.0691906798051234
567,30,3.369023056,1.2146228079747594
568,30,4.540092656,1.5129474206555722
569,30,5.427479731,1.6914748882631063
570,30,6.69936213,1.9020123173870744
571,30,4.251721163,1.447323880483661
572,30,4.844875535,1.577921555642267
573,30,1.448890917,0.37079837893124645
574,30,2.406612503,0.8782201583046981
575,30,1.53329233,0.4274172731650368
576,30,2.641060871,0.9711806815158733
577,30,1.040950756,0.04013448399904843
578,30,1.970538537,0.6783068744269236
579,30,6.757974222,1.9107231738426804
580,30,5.332528142,1.6738254487990445
581,30,1.570804069,0.4515876341181587
582,30,3.087685013,1.1274216233976364
583,30,5.76391314,1.7516166086274785
584,30,4.442796583,1.4912840392009616
585,30,1.838075209,0.6087189420299621
586,30,4.024306246,1.3923525347723846
587,30,2.215537082,0.7954948490483675
588,30,6.74976853,1.9095082124446077
589,30,2.210848115,0.7933762043551279
590,30,3.07947932,1.12476053074654
591,30,6.014772894,1.7942185921053648
592,30,5.025400779,1.6145052077796431
593,30,2.428885098,0.8874323446607264
594,30,3.406534795,1.2256955854756186
595,30,4.657316841,1.5384394971164699
596,30,3.891842917,1.3588828030262103
597,30,4.181386652,1.4306429264530292
598,30,2.646922081,0.9733974860908794
599,30,4.549470591,1.5150108725668772
600,30,5.660755858,1.7335574271151644
601,30,1.887309367,0.635152199424546
602,30,4.772196541,1.5628066896825918
603,30,5.692406388,1.7391330740247566
604,30,1.541498023,0.4327546858262167
605,30,2.236637436,0.8049735933776235
606,30,3.915287754,1.3648888271248873
607,30,6.585654672,1.8848937489323505
608,30,5.746329512,1.7485613052407403
609,30,5.782669009,1.7548653423660303
610,30,1.241404111,0.21624308657562788
611,30,1.77477415,0.5736731753951356
612,30,4.175525443,1.42924020499457
613,30,1.703267397,0.5325484046221199
614,30,4.28806066,1.4558345701236646
615,30,3.236559727,1.174510953027497
616,30,4.724134626,1.5526843962355668
617,30,6.371134414,1.8517775406986425
618,30,2.299938495,0.8328823812732011
619,30,2.371445248,0.8634995785716145
620,30,3.050173274,1.1151984001531692
621,30,5.12152461,1.633452170115749
622,30,5.25516018,1.6592104853106062
623,30,1.601282357,0.4708047813626587
624,30,4.884731758,1.5861143726257518
625,30,1.867381255,0.6245370509965297
626,30,3.907082061,1.3627908194356735
627,30,5.881137324,1.771750165655805
628,30,0.976477455,-0.023803616489528823
629,35,3.016620499,1.1041371647277196
630,35,6.810249307,1.9184287284487451
631,35,4.720914127,1.5520024518202382
632,35,2.313711911,0.8388531227495402
633,35,4.137811634,1.4201670572625884
634,35,4.247229917,1.446266986197344
635,35,5.114958449,1.6321692760079363
636,35,5.75900277,1.750764329510702
637,35,3.725761773,1.3152713337424637
638,35,4.031855956,1.3942268049324948
639,35,2.583795014,0.9492592538262796
640,35,2.34833795,0.8537078226138873
641,35,3.297783934,1.1932507077401937
642,35,4.250692521,1.447081915779696
643,35,1.082409972,0.07919001069231352
644,35,4.555401662,1.5163137072852853
645,35,4.093490305,1.409397981442652
646,35,3.307479224,1.1961863355057636
647,35,2.525623269,0.926487871475459
648,35,2.695290859,0.9915061239548713
649,35,3.885041551,1.3571336790005124
650,35,2.332409972,0.8469020557811798
651,35,3.516620499,1.257500442921344
652,35,1.758310249,0.5643532620770348
653,35,3.082409972,1.125711749466026
654,35,2.871883657,1.0549681409643357
655,35,1.317867036,0.27601454783497015
656,35,1.70498615,0.5335569875353317
657,35,1.981301939,0.6837541735679783
658,35,4.906509695,1.590562832612729
659,35,3.88434903,1.3569554099343317
660,35,6.657202216,1.8956993086030582
661,35,4.549168975,1.5149445734244784
662,35,3.790858726,1.3325925702106953
663,35,1.719529086,0.542050466129499
664,35,2.489612188,0.912126950555505
665,35,2.574792244,0.945768848918989
666,35,2.259695291,0.8152299772030682
667,35,1.004155125,0.00414651630667617
668,35,2.148199446,0.7646300242914496
669,35,5.218144044,1.6521417915462449
670,35,5.00900277,1.6112368473799186
671,35,1.745844875,0.5572386075368143
672,35,2.414819945,0.8816247273892117
673,35,3.605955679,1.282586833801543
674,35,2.930055402,1.0750213313826351
675,35,1.112188366,0.10632957536775864
676,35,2.659972299,0.9783157088296082
677,35,1.556786704,0.442623891817038
678,35,9.921052632,2.2946590277640655
679,35,2.25,0.8109302162163288
680,35,2.522853186,0.9253904777160996
681,35,4.171052632,1.428168433691896
682,35,5.67867036,1.7367171137800608
683,35,2.565789474,0.9422662184004925
684,35,4.691135734,1.5456747139095928
685,35,4.264542936,1.4503350089641196
686,35,3.423822715,1.2307576797777973
687,35,4.511080332,1.506536666292526
688,35,2.030470914,0.7082677434910147
689,35,5.147506925,1.6385125052321614
690,35,5.816481994,1.7606956105937985
691,35,2.846952909,1.0462492675900839
692,35,4.324792244,1.4643641031607095
693,35,8.96468144,2.1932925726834265
694,35,2.242382271,0.807538814576038
695,35,4.258310249,1.4488724264284913
696,35,3.931440443,1.3690058836637007
697,35,6.12534626,1.8124352870778015
698,35,4.709141274,1.5495055716608384
699,35,5.324099723,1.6722436311989177
700,35,1.752077562,0.560802262082233
701,35,1.79432133,0.5846268613100332
702,35,2.175207756,0.7771241799789026
703,35,2.159972299,0.7700953970768015
704,35,4.010387812,1.3888879478641942
705,35,3.48199446,1.2476052503050992
706,35,3.121191136,1.1382147033230776
707,35,6.619113573,1.8899614596238128
708,35,2.229916898,0.8019643193068005
709,35,3.358725762,1.2115616645463863
710,35,5.128808864,1.6348734419689366
711,35,3.95498615,1.3749770993171517
712,35,6.723684211,1.9056362499878234
713,35,1.585180055,0.46069800024640933
714,35,3.590027701,1.278159918626407
715,35,2.621191136,0.9636288465202308
716,35,2.790858726,1.026349335573317
717,35,6.024930748,1.7959059852027772
718,35,1.439058172,0.3639888523834945
719,40,1.225936814,0.20370529784982178
720,40,5.122957768,1.6337319613158252
721,40,3.17694612,1.1559203957479107
722,40,3.543445065,1.2650994361142767
723,40,4.251907933,1.4473678076112253
724,40,3.625982281,1.2881252256687616
725,40,3.6242863,1.2876573861640628
726,40,6.894510682,1.9307255416493905
727,40,4.245293729,1.4458110114802272
728,40,3.061281068,1.1188334780281686
729,40,2.161852001,0.7709652622022883
730,40,1.470066113,0.3853073746092395
731,40,2.980326719,1.0920329317559112
732,40,4.912374978,1.5917575271005364
733,40,1.133642381,0.12543579489873327
734,40,5.841087669,1.764917024190527
735,40,6.278421682,1.837118624370514
736,40,2.243654238,0.8081058929007616
737,40,2.047826322,0.7167788998702859
738,40,2.592232469,0.9525194615825769
739,40,2.24133639,0.8070722906488941
740,40,1.560348257,0.4449090380133994
741,40,2.042907997,0.7143742815370705
