,experiment,day,individual,mm2,condition,feedingreg,reltime,log body size
3968,Cyclicfeeding_starving,12,P14_3,10.77,RES,STARVED,2,2.3767644911682972
3969,Cyclicfeeding_starving,12,P14_4,11.0,RES,STARVED,2,2.3978952727983707
3970,Cyclicfeeding_starving,12,P14_5,11.25,RES,STARVED,2,2.4203681286504293
3971,Cyclicfeeding_starving,12,P14_6,14.71,RES,STARVED,2,2.688527534613346
3972,Cyclicfeeding_starving,12,P15_1,9.51,RES,STARVED,2,2.252343876557299
3973,Cyclicfeeding_starving,12,P15_2,6.76,RES,STARVED,2,1.9110228900548727
3974,Cyclicfeeding_starving,12,P15_3,6.79,RES,STARVED,2,1.9154509415706047
3975,Cyclicfeeding_starving,12,P15_4,5.89,RES,STARVED,2,1.7732559976634952
3976,Cyclicfeeding_starving,12,P15_5,7.38,RES,STARVED,2,1.998773638612381
3977,Cyclicfeeding_starving,12,P15_6,9.92,RES,STARVED,2,2.2945529212967815
3978,Cyclicfeeding_starving,12,P16_1,9.24,RES,STARVED,2,2.2235418856535927
3979,Cyclicfeeding_starving,12,P16_2,10.2,RES,STARVED,2,2.322387720290225
3980,Cyclicfeeding_starving,12,P16_3,10.23,RES,STARVED,2,2.325324579963535
3981,Cyclicfeeding_starving,12,P16_4,6.28,RES,STARVED,2,1.8373699804801074
3982,Cyclicfeeding_starving,12,P16_5,10.94,RES,STARVED,2,2.392425796993835
3983,Cyclicfeeding_starving,12,P16_6,11.71,RES,STARVED,2,2.460443177609626
4026,Cyclicfeeding_starving,12,P9_1,10.5,RES,STARVED,2,2.3513752571634776
4027,Cyclicfeeding_starving,12,P9_2,14.26,RES,STARVED,2,2.65745841498615
4028,Cyclicfeeding_starving,12,P9_3,12.51,RES,STARVED,2,2.5265283244788197
4029,Cyclicfeeding_starving,12,P9_4,11.13,RES,STARVED,2,2.4096441652874536
4030,Cyclicfeeding_starving,12,P9_5,16.52,RES,STARVED,2,2.804571768092832
4031,Cyclicfeeding_starving,12,P9_6,13.46,RES,STARVED,2,2.599722324216582
4038,Cyclicfeeding_starving,14,P10_1,10.14,RES,STARVED,4,2.316487998163037
4039,Cyclicfeeding_starving,14,P10_2,12.42,RES,STARVED,4,2.519308076505333
4040,Cyclicfeeding_starving,14,P10_3,15.76,RES,STARVED,4,2.757475084429733
4041,Cyclicfeeding_starving,14,P10_4,12.05,RES,STARVED,4,2.489064659936664
4042,Cyclicfeeding_starving,14,P10_5,10.15,RES,STARVED,4,2.3174737054877963
4043,Cyclicfeeding_starving,14,P10_6,7.17,RES,STARVED,4,1.969905654611529
4044,Cyclicfeeding_starving,14,P11_1,7.9,RES,STARVED,4,2.066862759472976
4045,Cyclicfeeding_starving,14,P11_2,11.18,RES,STARVED,4,2.414126467726953
4046,Cyclicfeeding_starving,14,P11_3,17.97,RES,STARVED,4,2.8887037007954675
4047,Cyclicfeeding_starving,14,P11_4,15.78,RES,STARVED,4,2.7587433154177283
4048,Cyclicfeeding_starving,14,P11_5,13.81,RES,STARVED,4,2.6253929674212007
4049,Cyclicfeeding_starving,14,P11_6,15.65,RES,STARVED,4,2.750470916986162
4050,Cyclicfeeding_starving,14,P12_1,9.39,RES,STARVED,4,2.2396452932201716
4051,Cyclicfeeding_starving,14,P12_2,11.13,RES,STARVED,4,2.4096441652874536
4052,Cyclicfeeding_starving,14,P12_3,9.47,RES,STARVED,4,2.248128907197987
4053,Cyclicfeeding_starving,14,P12_4,5.41,RES,STARVED,4,1.6882490928583902
4054,Cyclicfeeding_starving,14,P12_5,14.96,RES,STARVED,4,2.7053799725463312
4055,Cyclicfeeding_starving,14,P12_6,12.37,RES,STARVED,4,2.5152741864043966
4056,Cyclicfeeding_starving,14,P13_1,15.82,RES,STARVED,4,2.761274962339508
4057,Cyclicfeeding_starving,14,P13_2,10.71,RES,STARVED,4,2.3711778844596574
4058,Cyclicfeeding_starving,14,P13_3,18.21,RES,STARVED,4,2.9019708937395166
4059,Cyclicfeeding_starving,14,P13_4,14.9,RES,STARVED,4,2.7013612129514133
4060,Cyclicfeeding_starving,14,P13_5,6.85,RES,STARVED,4,1.9242486522741338
4061,Cyclicfeeding_starving,14,P13_6,4.55,RES,STARVED,4,1.5151272329628591
4062,Cyclicfeeding_starving,14,P14_1,10.18,RES,STARVED,4,2.3204250111223765
4063,Cyclicfeeding_starving,14,P14_2,12.81,RES,STARVED,4,2.550226115908643
4064,Cyclicfeeding_starving,14,P14_3,11.31,RES,STARVED,4,2.425687290128029
4065,Cyclicfeeding_starving,14,P14_4,11.58,RES,STARVED,4,2.449279472144849
4066,Cyclicfeeding_starving,14,P14_5,16.39,RES,STARVED,4,2.7966713927557385
4067,Cyclicfeeding_starving,14,P14_6,11.09,RES,STARVED,4,2.4060438013622756
4068,Cyclicfeeding_starving,14,P15_1,11.86,RES,STARVED,4,2.4731713935695794
4069,Cyclicfeeding_starving,14,P15_2,12.42,RES,STARVED,4,2.519308076505333
4070,Cyclicfeeding_starving,14,P15_3,8.8,RES,STARVED,4,2.174751721484161
4071,Cyclicfeeding_starving,14,P15_4,8.08,RES,STARVED,4,2.089391872533004
4072,Cyclicfeeding_starving,14,P15_5,6.18,RES,STARVED,4,1.8213182714695995
4073,Cyclicfeeding_starving,14,P15_6,10.34,RES,STARVED,4,2.336019869080283
4074,Cyclicfeeding_starving,14,P16_1,10.98,RES,STARVED,4,2.3960754360813845
4075,Cyclicfeeding_starving,14,P16_2,9.83,RES,STARVED,4,2.285438934159075
4076,Cyclicfeeding_starving,14,P16_3,11.4,RES,STARVED,4,2.4336133554004498
4077,Cyclicfeeding_starving,14,P16_4,6.24,RES,STARVED,4,1.8309801823813363
4078,Cyclicfeeding_starving,14,P16_5,14.49,RES,STARVED,4,2.673458756332591
4079,Cyclicfeeding_starving,14,P16_6,14.6,RES,STARVED,4,2.681021528714291
4122,Cyclicfeeding_starving,14,P9_1,12.37,RES,STARVED,4,2.5152741864043966
4123,Cyclicfeeding_starving,14,P9_2,11.45,RES,STARVED,4,2.4379897300002487
4124,Cyclicfeeding_starving,14,P9_3,15.43,RES,STARVED,4,2.7363136663750693
4125,Cyclicfeeding_starving,14,P9_4,12.81,RES,STARVED,4,2.550226115908643
4126,Cyclicfeeding_starving,14,P9_5,15.52,RES,STARVED,4,2.7421295147550726
4127,Cyclicfeeding_starving,14,P9_6,11.52,RES,STARVED,4,2.444084655267745
4134,Cyclicfeeding_starving,16,P10_1,18.27,RES,STARVED,6,2.9052603703899154
4135,Cyclicfeeding_starving,16,P10_2,12.91,RES,STARVED,6,2.558002204858551
4136,Cyclicfeeding_starving,16,P10_3,15.23,RES,STARVED,6,2.7232671669070703
4137,Cyclicfeeding_starving,16,P10_4,11.04,RES,STARVED,6,2.401525040848949
4138,Cyclicfeeding_starving,16,P10_5,13.68,RES,STARVED,6,2.615934912194404
4139,Cyclicfeeding_starving,16,P10_6,5.82,RES,STARVED,6,1.7613002617433464
4140,Cyclicfeeding_starving,16,P11_1,5.65,RES,STARVED,6,1.7316555451583497
4141,Cyclicfeeding_starving,16,P11_2,7.55,RES,STARVED,6,2.0215475632609334
4142,Cyclicfeeding_starving,16,P11_3,13.41,RES,STARVED,6,2.596000697293587
4143,Cyclicfeeding_starving,16,P11_4,19.32,RES,STARVED,6,2.961140828784372
4144,Cyclicfeeding_starving,16,P11_5,16.64,RES,STARVED,6,2.8118094353930627
4145,Cyclicfeeding_starving,16,P11_6,13.56,RES,STARVED,6,2.6071242825122494
4146,Cyclicfeeding_starving,16,P12_1,13.09,RES,STARVED,6,2.5718485799218085
4147,Cyclicfeeding_starving,16,P12_2,10.72,RES,STARVED,6,2.372111155642656
4148,Cyclicfeeding_starving,16,P12_3,7.61,RES,STARVED,6,2.0294631718735947
4149,Cyclicfeeding_starving,16,P12_4,4.26,RES,STARVED,6,1.449269160281279
4150,Cyclicfeeding_starving,16,P12_5,14.78,RES,STARVED,6,2.6932749155200555
4151,Cyclicfeeding_starving,16,P12_6,14.19,RES,STARVED,6,2.6525374911719513
4152,Cyclicfeeding_starving,16,P13_1,12.12,RES,STARVED,6,2.4948569806411682
4153,Cyclicfeeding_starving,16,P13_2,13.53,RES,STARVED,6,2.604909442182697
4154,Cyclicfeeding_starving,16,P13_3,21.05,RES,STARVED,6,3.0469005601283903
4155,Cyclicfeeding_starving,16,P13_4,15.79,RES,STARVED,6,2.7593768282675506
4156,Cyclicfeeding_starving,16,P13_5,8.33,RES,STARVED,6,2.1198634561787513
4157,Cyclicfeeding_starving,16,P13_6,9.56,RES,STARVED,6,2.25758772706331
4158,Cyclicfeeding_starving,16,P14_1,14.06,RES,STARVED,6,2.643333886382519
4159,Cyclicfeeding_starving,16,P14_2,14.26,RES,STARVED,6,2.65745841498615
4160,Cyclicfeeding_starving,16,P14_3,13.58,RES,STARVED,6,2.60859812213055
4161,Cyclicfeeding_starving,16,P14_4,13.47,RES,STARVED,6,2.6004649904222727
4162,Cyclicfeeding_starving,16,P14_5,13.69,RES,STARVED,6,2.6166656393003573
4163,Cyclicfeeding_starving,16,P14_6,12.65,RES,STARVED,6,2.5376572151735295
4164,Cyclicfeeding_starving,16,P15_1,10.38,RES,STARVED,6,2.3398808777377424
4165,Cyclicfeeding_starving,16,P15_2,10.04,RES,STARVED,6,2.306577114263583
4166,Cyclicfeeding_starving,16,P15_3,6.76,RES,STARVED,6,1.9110228900548727
4167,Cyclicfeeding_starving,16,P15_4,6.48,RES,STARVED,6,1.8687205103641833
4168,Cyclicfeeding_starving,16,P15_5,7.08,RES,STARVED,6,1.9572739077056285
4169,Cyclicfeeding_starving,16,P15_6,10.78,RES,STARVED,6,2.377692565480851
4170,Cyclicfeeding_starving,16,P16_1,17.03,RES,STARVED,6,2.834976494674597
4171,Cyclicfeeding_starving,16,P16_2,12.43,RES,STARVED,6,2.5201129055226197
4172,Cyclicfeeding_starving,16,P16_3,11.09,RES,STARVED,6,2.4060438013622756
4173,Cyclicfeeding_starving,16,P16_4,5.4,RES,STARVED,6,1.6863989535702288
4174,Cyclicfeeding_starving,16,P16_5,20.15,RES,STARVED,6,3.0032042883926917
4175,Cyclicfeeding_starving,16,P16_6,17.56,RES,STARVED,6,2.8656235882069705
4218,Cyclicfeeding_starving,16,P9_1,13.83,RES,STARVED,6,2.626840145676667
4219,Cyclicfeeding_starving,16,P9_2,10.64,RES,STARVED,6,2.3646204839134985
4220,Cyclicfeeding_starving,16,P9_3,11.67,RES,STARVED,6,2.4570214462984645
4221,Cyclicfeeding_starving,16,P9_4,8.71,RES,STARVED,6,2.1644717908644115
4222,Cyclicfeeding_starving,16,P9_5,15.58,RES,STARVED,6,2.7459880404426023
4223,Cyclicfeeding_starving,16,P9_6,8.7,RES,STARVED,6,2.163323025660538
4230,Cyclicfeeding_starving,18,P10_1,13.12,RES,STARVED,8,2.574137783515943
4231,Cyclicfeeding_starving,18,P10_2,8.17,RES,STARVED,8,2.1004689088719113
4232,Cyclicfeeding_starving,18,P10_3,18.86,RES,STARVED,8,2.937043277205311
4233,Cyclicfeeding_starving,18,P10_4,9.63,RES,STARVED,8,2.2648832258100344
4234,Cyclicfeeding_starving,18,P10_5,11.49,RES,STARVED,8,2.4414770918606643
4235,Cyclicfeeding_starving,18,P10_6,4.95,RES,STARVED,8,1.599387576580599
4236,Cyclicfeeding_starving,18,P11_1,5.92,RES,STARVED,8,1.7783364488959144
4237,Cyclicfeeding_starving,18,P11_2,8.21,RES,STARVED,8,2.105352923464337
4238,Cyclicfeeding_starving,18,P11_3,14.86,RES,STARVED,8,2.698673039289613
4239,Cyclicfeeding_starving,18,P11_4,14.04,RES,STARVED,8,2.641910398597665
4240,Cyclicfeeding_starving,18,P11_5,12.12,RES,STARVED,8,2.4948569806411682
4241,Cyclicfeeding_starving,18,P11_6,10.48,RES,STARVED,8,2.349468678892896
4242,Cyclicfeeding_starving,18,P12_1,12.54,RES,STARVED,8,2.5289235352047745
4243,Cyclicfeeding_starving,18,P12_2,11.31,RES,STARVED,8,2.425687290128029
4244,Cyclicfeeding_starving,18,P12_3,9.93,RES,STARVED,8,2.295560478057081
4245,Cyclicfeeding_starving,18,P12_4,13.25,RES,STARVED,8,2.583997552432231
4246,Cyclicfeeding_starving,18,P12_5,5.73,RES,STARVED,8,1.7457155307266483
4247,Cyclicfeeding_starving,18,P12_6,6.35,RES,STARVED,8,1.8484548129046001
4248,Cyclicfeeding_starving,18,P13_1,7.51,RES,STARVED,8,2.0162354657760435
4249,Cyclicfeeding_starving,18,P13_2,7.52,RES,STARVED,8,2.017566137961748
4250,Cyclicfeeding_starving,18,P13_3,5.88,RES,STARVED,8,1.7715567619105355
4251,Cyclicfeeding_starving,18,P13_4,2.91,RES,STARVED,8,1.0681530811834012
4252,Cyclicfeeding_starving,18,P13_5,9.77,RES,STARVED,8,2.2793164660546914
4253,Cyclicfeeding_starving,18,P13_6,7.13,RES,STARVED,8,1.9643112344262046
4254,Cyclicfeeding_starving,18,P14_1,11.78,RES,STARVED,8,2.4664031782234406
4255,Cyclicfeeding_starving,18,P14_2,7.23,RES,STARVED,8,1.9782390361706734
4256,Cyclicfeeding_starving,18,P14_3,11.49,RES,STARVED,8,2.4414770918606643
4257,Cyclicfeeding_starving,18,P14_4,7.6,RES,STARVED,8,2.028148247292285
4258,Cyclicfeeding_starving,18,P14_5,9.13,RES,STARVED,8,2.211565694606877
4259,Cyclicfeeding_starving,18,P14_6,9.73,RES,STARVED,8,2.2752138961979136
4260,Cyclicfeeding_starving,18,P15_1,6.98,RES,STARVED,8,1.9430489167742813
4261,Cyclicfeeding_starving,18,P15_2,8.84,RES,STARVED,8,2.179286876649552
4262,Cyclicfeeding_starving,18,P15_3,8.37,RES,STARVED,8,2.124653884501384
4263,Cyclicfeeding_starving,18,P15_4,1.85,RES,STARVED,8,0.6151856390902335
4264,Cyclicfeeding_starving,18,P15_5,4.63,RES,STARVED,8,1.5325568680981427
4265,Cyclicfeeding_starving,18,P15_6,6.38,RES,STARVED,8,1.8531680973566984
4266,Cyclicfeeding_starving,18,P16_1,10.66,RES,STARVED,8,2.3664984187376983
4267,Cyclicfeeding_starving,18,P16_2,7.73,RES,STARVED,8,2.0451088625993306
4268,Cyclicfeeding_starving,18,P16_3,7.09,RES,STARVED,8,1.958685340544036
4269,Cyclicfeeding_starving,18,P16_4,5.16,RES,STARVED,8,1.6409365794934714
4270,Cyclicfeeding_starving,18,P16_5,14.83,RES,STARVED,8,2.696652156149841
4271,Cyclicfeeding_starving,18,P16_6,16.63,RES,STARVED,8,2.811208293204836
4314,Cyclicfeeding_starving,18,P9_1,8.38,RES,STARVED,8,2.125847914493992
4315,Cyclicfeeding_starving,18,P9_2,7.76,RES,STARVED,8,2.048982334195127
4316,Cyclicfeeding_starving,18,P9_3,11.03,RES,STARVED,8,2.400618833265411
4317,Cyclicfeeding_starving,18,P9_4,11.82,RES,STARVED,8,2.469793011977952
4318,Cyclicfeeding_starving,18,P9_5,12.19,RES,STARVED,8,2.5006159434931803
4319,Cyclicfeeding_starving,18,P9_6,7.08,RES,STARVED,8,1.9572739077056285
4326,Cyclicfeeding_starving,20,P10_1,20.64,RES,STARVED,10,3.027230940613362
4327,Cyclicfeeding_starving,20,P10_2,7.68,RES,STARVED,10,2.038619547159581
4328,Cyclicfeeding_starving,20,P10_3,20.08,RES,STARVED,10,2.9997242948235283
4329,Cyclicfeeding_starving,20,P10_4,9.93,RES,STARVED,10,2.295560478057081
4330,Cyclicfeeding_starving,20,P10_5,6.5,RES,STARVED,10,1.8718021769015913
4331,Cyclicfeeding_starving,20,P10_6,7.92,RES,STARVED,10,2.0693912058263346
4332,Cyclicfeeding_starving,20,P11_1,8.26,RES,STARVED,10,2.1114245875328868
4333,Cyclicfeeding_starving,20,P11_2,13.46,RES,STARVED,10,2.599722324216582
4334,Cyclicfeeding_starving,20,P11_3,14.4,RES,STARVED,10,2.667228206581955
4335,Cyclicfeeding_starving,20,P11_4,15.34,RES,STARVED,10,2.73046379593911
4336,Cyclicfeeding_starving,20,P11_5,16.73,RES,STARVED,10,2.8172035149987327
4337,Cyclicfeeding_starving,20,P11_6,10.44,RES,STARVED,10,2.3456445824544927
4338,Cyclicfeeding_starving,20,P12_1,14.71,RES,STARVED,10,2.688527534613346
4339,Cyclicfeeding_starving,20,P12_2,7.21,RES,STARVED,10,1.9754689512968577
4340,Cyclicfeeding_starving,20,P12_3,6.19,RES,STARVED,10,1.8229350866965048
4341,Cyclicfeeding_starving,20,P12_4,2.58,RES,STARVED,10,0.9477893989335261
4342,Cyclicfeeding_starving,20,P12_5,13.04,RES,STARVED,10,2.5680215564985067
4343,Cyclicfeeding_starving,20,P12_6,10.22,RES,STARVED,10,2.3243465847755584
4344,Cyclicfeeding_starving,20,P13_1,16.94,RES,STARVED,10,2.8296776892239084
4345,Cyclicfeeding_starving,20,P13_2,14.14,RES,STARVED,10,2.6490076604684267
4346,Cyclicfeeding_starving,20,P13_3,19.73,RES,STARVED,10,2.982140320034524
4347,Cyclicfeeding_starving,20,P13_4,14.44,RES,STARVED,10,2.67000213346468
4348,Cyclicfeeding_starving,20,P13_5,6.2,RES,STARVED,10,1.824549292051046
4349,Cyclicfeeding_starving,20,P13_6,5.09,RES,STARVED,10,1.6272778305624314
4350,Cyclicfeeding_starving,20,P14_1,15.48,RES,STARVED,10,2.739548868161581
4351,Cyclicfeeding_starving,20,P14_2,6.5,RES,STARVED,10,1.8718021769015913
4352,Cyclicfeeding_starving,20,P14_3,13.68,RES,STARVED,10,2.615934912194404
4353,Cyclicfeeding_starving,20,P14_4,12.62,RES,STARVED,10,2.5352828571130672
4354,Cyclicfeeding_starving,20,P14_5,10.5,RES,STARVED,10,2.3513752571634776
4355,Cyclicfeeding_starving,20,P14_6,11.53,RES,STARVED,10,2.4449523342809676
4356,Cyclicfeeding_starving,20,P15_1,9.23,RES,STARVED,10,2.222459048514761
4357,Cyclicfeeding_starving,20,P15_2,7.37,RES,STARVED,10,1.9974177062012453
4358,Cyclicfeeding_starving,20,P15_3,2.75,RES,STARVED,10,1.0116009116784799
4359,Cyclicfeeding_starving,20,P15_4,10.33,RES,STARVED,10,2.3350522831315472
4360,Cyclicfeeding_starving,20,P15_5,11.32,RES,STARVED,10,2.4265710727750367
4361,Cyclicfeeding_starving,20,P15_6,10.98,RES,STARVED,10,2.3960754360813845
4362,Cyclicfeeding_starving,20,P16_1,14.67,RES,STARVED,10,2.6858045921548905
4363,Cyclicfeeding_starving,20,P16_2,12.0,RES,STARVED,10,2.4849066497880004
4364,Cyclicfeeding_starving,20,P16_3,10.85,RES,STARVED,10,2.3841650799864684
4365,Cyclicfeeding_starving,20,P16_4,6.88,RES,STARVED,10,1.9286186519452522
4366,Cyclicfeeding_starving,20,P16_5,15.33,RES,STARVED,10,2.7298116928837226
4367,Cyclicfeeding_starving,20,P16_6,10.26,RES,STARVED,10,2.3282528397426234
4410,Cyclicfeeding_starving,20,P9_1,14.94,RES,STARVED,10,2.7040421797046714
4411,Cyclicfeeding_starving,20,P9_2,12.52,RES,STARVED,10,2.5273273656719524
4412,Cyclicfeeding_starving,20,P9_3,13.25,RES,STARVED,10,2.583997552432231
4413,Cyclicfeeding_starving,20,P9_4,17.58,RES,STARVED,10,2.866761892257031
4414,Cyclicfeeding_starving,20,P9_5,20.4,RES,STARVED,10,3.0155349008501706
4415,Cyclicfeeding_starving,20,P9_6,9.96,RES,STARVED,10,2.298577071596507
4422,Cyclicfeeding_starving,22,P10_1,8.61,RES,STARVED,12,2.152924318439639
4423,Cyclicfeeding_starving,22,P10_2,5.51,RES,STARVED,12,1.706564623164823
4424,Cyclicfeeding_starving,22,P10_3,9.43,RES,STARVED,12,2.2438960966453663
4425,Cyclicfeeding_starving,22,P10_4,12.47,RES,STARVED,12,2.523325759691945
4426,Cyclicfeeding_starving,22,P10_5,11.29,RES,STARVED,12,2.4239173781615704
4427,Cyclicfeeding_starving,22,P10_6,17.04,RES,STARVED,12,2.8355635214011694
4428,Cyclicfeeding_starving,22,P11_1,13.11,RES,STARVED,12,2.5733752977756086
4429,Cyclicfeeding_starving,22,P11_2,12.69,RES,STARVED,12,2.540814281726296
4430,Cyclicfeeding_starving,22,P11_3,16.6,RES,STARVED,12,2.8094026953624978
4431,Cyclicfeeding_starving,22,P11_4,12.93,RES,STARVED,12,2.559550192783766
4432,Cyclicfeeding_starving,22,P11_5,11.33,RES,STARVED,12,2.427454075039915
4433,Cyclicfeeding_starving,22,P11_6,9.43,RES,STARVED,12,2.2438960966453663
4434,Cyclicfeeding_starving,22,P12_1,8.24,RES,STARVED,12,2.1090003439213802
4435,Cyclicfeeding_starving,22,P12_2,10.89,RES,STARVED,12,2.387844936944869
4436,Cyclicfeeding_starving,22,P12_3,13.45,RES,STARVED,12,2.598979106047848
4437,Cyclicfeeding_starving,22,P12_4,15.33,RES,STARVED,12,2.7298116928837226
4438,Cyclicfeeding_starving,22,P12_5,11.82,RES,STARVED,12,2.469793011977952
4439,Cyclicfeeding_starving,22,P12_6,10.27,RES,STARVED,12,2.329227023940467
4440,Cyclicfeeding_starving,22,P13_1,7.82,RES,STARVED,12,2.05668455455722
4441,Cyclicfeeding_starving,22,P13_2,3.83,RES,STARVED,12,1.3428648031925547
4442,Cyclicfeeding_starving,22,P13_3,5.56,RES,STARVED,12,1.715598108262491
4443,Cyclicfeeding_starving,22,P13_4,4.84,RES,STARVED,12,1.5769147207285403
4444,Cyclicfeeding_starving,22,P13_5,11.85,RES,STARVED,12,2.47232786758114
4445,Cyclicfeeding_starving,22,P13_6,10.21,RES,STARVED,12,2.3233676321765744
4446,Cyclicfeeding_starving,22,P14_1,9.75,RES,STARVED,12,2.277267285009756
4447,Cyclicfeeding_starving,22,P14_2,6.78,RES,STARVED,12,1.9139771019523042
4448,Cyclicfeeding_starving,22,P14_3,10.65,RES,STARVED,12,2.365559892155434
4449,Cyclicfeeding_starving,22,P14_4,11.17,RES,STARVED,12,2.413231613081109
4450,Cyclicfeeding_starving,22,P14_5,14.3,RES,STARVED,12,2.6602595372658615
4451,Cyclicfeeding_starving,22,P14_6,11.93,RES,STARVED,12,2.4790562361098245
4452,Cyclicfeeding_starving,22,P15_1,8.49,RES,STARVED,12,2.138889000323256
4453,Cyclicfeeding_starving,22,P15_2,11.56,RES,STARVED,12,2.4475508632442313
4454,Cyclicfeeding_starving,22,P15_3,7.69,RES,STARVED,12,2.0399207835175526
4455,Cyclicfeeding_starving,22,P15_4,1.05,RES,STARVED,12,0.04879016416943205
4456,Cyclicfeeding_starving,22,P15_5,3.19,RES,STARVED,12,1.1600209167967532
4457,Cyclicfeeding_starving,22,P15_6,8.96,RES,STARVED,12,2.192770226986839
4458,Cyclicfeeding_starving,22,P16_1,14.91,RES,STARVED,12,2.702032128776647
4459,Cyclicfeeding_starving,22,P16_2,17.54,RES,STARVED,12,2.864483986944037
4460,Cyclicfeeding_starving,22,P16_3,5.62,RES,STARVED,12,1.7263316639055997
4461,Cyclicfeeding_starving,22,P16_4,8.73,RES,STARVED,12,2.166765369851511
4462,Cyclicfeeding_starving,22,P16_5,10.31,RES,STARVED,12,2.333114298028869
4463,Cyclicfeeding_starving,22,P16_6,8.08,RES,STARVED,12,2.089391872533004
4506,Cyclicfeeding_starving,22,P9_1,9.63,RES,STARVED,12,2.2648832258100344
4507,Cyclicfeeding_starving,22,P9_2,8.74,RES,STARVED,12,2.167910189667444
4508,Cyclicfeeding_starving,22,P9_3,8.62,RES,STARVED,12,2.1540850846756014
4509,Cyclicfeeding_starving,22,P9_4,12.55,RES,STARVED,12,2.529720665577793
4510,Cyclicfeeding_starving,22,P9_5,13.84,RES,STARVED,12,2.6275629501895237
4511,Cyclicfeeding_starving,22,P9_6,3.89,RES,STARVED,12,1.358409157630355
4518,Cyclicfeeding_starving,26,P10_1,15.93,RES,STARVED,16,2.768204123921957
4519,Cyclicfeeding_starving,26,P10_2,9.24,RES,STARVED,16,2.2235418856535927
4520,Cyclicfeeding_starving,26,P10_3,10.56,RES,STARVED,16,2.3570732782781154
4521,Cyclicfeeding_starving,26,P10_4,10.06,RES,STARVED,16,2.3085671646715933
4522,Cyclicfeeding_starving,26,P10_5,7.02,RES,STARVED,16,1.9487632180377197
4523,Cyclicfeeding_starving,26,P10_6,8.69,RES,STARVED,16,2.162172939277301
4525,Cyclicfeeding_starving,26,P11_2,15.2,RES,STARVED,16,2.7212954278522306
4526,Cyclicfeeding_starving,26,P11_3,14.4,RES,STARVED,16,2.667228206581955
4527,Cyclicfeeding_starving,26,P11_4,15.54,RES,STARVED,16,2.7434173449395014
4528,Cyclicfeeding_starving,26,P11_5,6.27,RES,STARVED,16,1.8357763546448294
4529,Cyclicfeeding_starving,26,P11_6,5.44,RES,STARVED,16,1.6937790608678513
4530,Cyclicfeeding_starving,26,P12_1,6.88,RES,STARVED,16,1.9286186519452522
4531,Cyclicfeeding_starving,26,P12_2,6.21,RES,STARVED,16,1.8261608959453874
4532,Cyclicfeeding_starving,26,P12_3,13.84,RES,STARVED,16,2.6275629501895237
4533,Cyclicfeeding_starving,26,P12_4,8.22,RES,STARVED,16,2.1065702090680887
4534,Cyclicfeeding_starving,26,P12_5,6.04,RES,STARVED,16,1.7984040119467235
4535,Cyclicfeeding_starving,26,P12_6,2.96,RES,STARVED,16,1.085189268335969
4536,Cyclicfeeding_starving,26,P13_1,6.42,RES,STARVED,16,1.8594181177018698
4537,Cyclicfeeding_starving,26,P13_2,6.65,RES,STARVED,16,1.8946168546677629
4538,Cyclicfeeding_starving,26,P13_3,5.33,RES,STARVED,16,1.673351238177753
4539,Cyclicfeeding_starving,26,P13_4,2.43,RES,STARVED,16,0.8878912573524571
4540,Cyclicfeeding_starving,26,P13_5,11.97,RES,STARVED,16,2.482403519569882
4541,Cyclicfeeding_starving,26,P13_6,8.55,RES,STARVED,16,2.145931282948669
4542,Cyclicfeeding_starving,26,P14_1,11.69,RES,STARVED,16,2.458733775483977
4543,Cyclicfeeding_starving,26,P14_2,7.83,RES,STARVED,16,2.057962510002712
4544,Cyclicfeeding_starving,26,P14_3,8.8,RES,STARVED,16,2.174751721484161
4545,Cyclicfeeding_starving,26,P14_4,11.46,RES,STARVED,16,2.4388627112865935
4546,Cyclicfeeding_starving,26,P14_5,10.93,RES,STARVED,16,2.391511302188447
4547,Cyclicfeeding_starving,26,P14_6,13.58,RES,STARVED,16,2.60859812213055
4548,Cyclicfeeding_starving,26,P15_1,6.99,RES,STARVED,16,1.944480556245719
4549,Cyclicfeeding_starving,26,P15_2,6.22,RES,STARVED,16,1.827769906751088
4550,Cyclicfeeding_starving,26,P15_3,4.01,RES,STARVED,16,1.3887912413184778
4551,Cyclicfeeding_starving,26,P15_4,0.95,RES,STARVED,16,-0.05129329438755058
4552,Cyclicfeeding_starving,26,P15_5,1.94,RES,STARVED,16,0.6626879730752367
4553,Cyclicfeeding_starving,26,P15_6,6.54,RES,STARVED,16,1.8779371654691073
4554,Cyclicfeeding_starving,26,P16_1,5.17,RES,STARVED,16,1.6428726885203377
4555,Cyclicfeeding_starving,26,P16_2,8.66,RES,STARVED,16,2.1587147225743437
4556,Cyclicfeeding_starving,26,P16_3,15.27,RES,STARVED,16,2.725890119230541
4557,Cyclicfeeding_starving,26,P16_4,4.81,RES,STARVED,16,1.5706970841176697
4558,Cyclicfeeding_starving,26,P16_5,20.44,RES,STARVED,16,3.017493765335504
4559,Cyclicfeeding_starving,26,P16_6,5.7,RES,STARVED,16,1.7404661748405046
4602,Cyclicfeeding_starving,26,P9_1,11.16,RES,STARVED,16,2.412335956953165
4603,Cyclicfeeding_starving,26,P9_2,12.1,RES,STARVED,16,2.4932054526026954
4604,Cyclicfeeding_starving,26,P9_3,8.67,RES,STARVED,16,2.1598687907924505
