"","tau1","tau2","tau3"
"1",11.0852769070014,92.5687460826324,119.512417739195
"2",11.5825565406319,86.1957180896251,131.346063846765
"3",8.95110988827441,98.1995424805751,117.111098147103
"4",14.5466637588384,98.6870607695546,120.131885644627
"5",17.9409948120044,97.2338688283993,120.178421310838
"6",9.58121813279651,93.1489265338801,123.070066978952
"7",10.2711690452854,96.3985736715026,119.575271333367
"8",11.0010168365369,92.9188723582622,120.082418383094
"9",13.0560067891221,95.8677750314061,120.886163228595
"10",12.2065419971082,92.1496445662975,117.209197994806
"11",9.65057284483447,87.2627720397512,128.245450143612
"12",12.2235696413614,89.6574149067698,128.527007314591
"13",11.1649380553755,91.4390349675887,124.110205773018
"14",9.4862423137432,94.1096486785131,123.959370123092
"15",10.3073129810028,92.5980356076918,127.146460334878
"16",13.4755718257622,100.648742919861,125.88000498922
"17",11.7228031212763,93.782847989782,120.765371704832
"18",11.3555817601709,98.8319946701944,116.872688804643
"19",8.78224317357288,95.4666178308804,120.967439803052
"20",12.102652293128,92.6109432016525,125.687112464
"21",12.0714303979563,93.109429765059,121.72690636747
"22",10.6754109164498,89.8629784328097,125.006839388848
"23",9.14297168395412,82.8578254354833,128.736030824164
"24",9.22013885421962,101.903330163693,117.815068066812
"25",8.59854605054863,92.2262610563999,123.53300134196
"26",9.28533361731148,91.8667488242998,118.854475009347
"27",8.84317241635455,95.435336550502,118.179043735708
"28",10.150512366854,94.5173795235174,117.545647572444
"29",12.5926578749605,92.7515263720609,123.593924936293
"30",15.1888488865579,89.3169234344337,127.014052575515
"31",10.429264566194,95.142045438437,117.310326851459
"32",12.4959463477957,92.6441841567377,120.619773595479
"33",10.0132574338915,102.794599944992,108.771222817079
"34",12.1979359079341,90.372739925742,126.193879923282
"35",8.69215671936385,98.767153523577,116.106824175722
"36",18.0660152127574,93.9004349127854,115.365338117993
"37",9.02313165870115,88.7355260590223,125.575101163324
"38",11.2906974765013,93.61458183902,123.191973977153
"39",10.5522809772613,93.4363094253267,125.156829339326
"40",9.45880194660198,104.0179170143,116.466485554767
"41",9.4177549991214,100.132567997035,112.737109534136
"42",11.7951265745537,86.6706250376181,129.598775541992
"43",11.7729684681682,92.8032536084489,121.901555863331
"44",9.80470695263479,94.9687784035601,121.176205435894
"45",11.5489958878409,96.7058074038213,121.745899634507
"46",10.5744396673054,93.6953334460568,122.322810014861
"47",12.8060754759054,92.6627625923306,120.926667266925
"48",10.8914547732093,98.1273886071201,115.333715899005
"49",8.32609063943985,87.7057886275755,132.729398733289
"50",9.34268899337584,96.2382469813957,119.778913905916
"51",12.6003090360083,100.578949753997,123.3163219347
"52",8.93484729368708,104.088882054505,120.342062169674
"53",9.67667270913486,94.0438848078845,120.177348588014
"54",10.3817526876392,100.746900636184,116.966570719354
"55",8.88286440888108,95.0716220126276,113.83435982657
"56",9.25685882051502,94.565896543608,122.547411704727
"57",10.0914153133398,84.0611693989185,128.683008848608
"58",13.1740853994618,96.245696745977,120.704386355148
"59",11.2892650645096,94.3197932357659,119.467694583937
"60",10.2940756598494,95.7554768554113,118.401703042325
"61",9.87552343791547,90.6658994987676,121.258665695905
"62",10.6335354651305,91.5237697636478,122.653345852994
"63",10.6357734382548,97.1454619714143,117.530108510175
"64",11.5452922216344,92.1497948626317,125.14316061824
"65",10.6706497036187,93.6637825911979,120.024403079622
"66",12.5866876720202,88.5407016410537,126.722385342689
"67",10.9056944892707,91.3140502402066,128.437759716577
"68",11.2357239310664,96.9514059368287,120.276255763496
"69",9.50293655700499,89.5008459873741,122.08701402249
"70",11.1854420139495,93.7895937516982,120.111845549955
"71",8.86335084275996,90.4327696637583,122.659025822087
"72",11.060431704132,92.8989047140303,122.889493284182
"73",11.3943082251806,98.5544770645032,122.229307467609
"74",10.7370888347323,92.7231769831555,121.468463745754
"75",10.0732620581094,90.8850647798924,128.523567538462
"76",9.83108279211171,91.7532660591605,121.770383837612
"77",12.6864730547407,85.4057408653024,120.412999092248
"78",10.2846243847905,84.679708538632,128.717653585108
"79",9.48575935374409,73.8892215448236,136.110287779979
"80",10.6729417423576,95.3787882959943,116.934803309267
"81",11.0510802568986,94.3414001845785,118.69296502168
"82",7.21894811626973,106.58733949811,113.827281309919
"83",9.77294321897028,98.2296088982436,119.682741341701
"84",14.2210257363245,90.6078540493157,124.497854526148
"85",10.903514308668,96.6456808558297,120.760067035057
"86",9.31880877657123,100.06836711482,115.209130926608
"87",9.21925903893529,92.688964297134,124.094175095437
"88",10.6239202020866,91.7745387342583,121.440455457317
"89",9.31839642737123,89.1366751986987,128.583297277551
"90",11.4177548006435,94.0075627810842,120.99289929326
"91",9.38109589106337,95.6830102637459,119.978388379159
"92",10.8963128724369,91.0868430337495,126.433448879257
"93",10.8424708011451,94.6109926750555,119.505894040889
"94",9.23148592875505,88.2960208120772,125.36121041798
"95",9.83301107338528,93.5056812607685,122.135173990908
"96",9.51454061756129,92.8939428564005,119.176948057785
"97",13.3621355845278,93.6757290839151,123.391021206714
"98",10.0725394969688,97.084582957647,116.178734854807
"99",12.1590436562526,94.1336979039723,122.246660342309
"100",10.4414963868736,88.5050748455576,128.612636261446
"101",9.79944020501034,86.7257196294069,125.541574535953
"102",10.5651475145706,95.8376965609341,121.067995976402
"103",9.35811614936617,93.3656457360776,126.67677779396
"104",11.2712645787177,94.1225159364609,121.22700770719
"105",10.4678725127848,91.7922273587201,112.271989027901
"106",6.86961441624266,83.7405195716209,138.330505121838
"107",9.30516529182558,91.0393237656151,127.486904426048
"108",12.6480049483489,102.594199485184,109.684408524641
