"","b_1.0.21d.cell.size","b_2.0.21d.cell.size","b_3.0.21d.cell.size"
"96",0.167639863920969,-0.0450280888553487,0.0135860016829297
"97",0.0151041534719649,-0.0445187551088023,0.0289385959748887
"98",0.0420839902816886,-0.0499094301319953,0.0338400087152771
"99",0.0127608516108516,-0.0434527460319935,0.0141374547451583
"100",0.222606965316354,-0.0456894504485215,0.10437652414956
"101",-0.0357835744100435,-0.0296682186199992,0.151571077178758
"102",-0.0189645554998084,-0.0547859449740494,0.0586065136233054
"103",0.026471403151657,-0.0519381825072456,0.0964718219414832
"104",0.133581213401499,-0.0391491652843043,0.118645597944519
"105",0.132872822916494,-0.0511001320090784,0.057453545950829
"106",0.117421512286002,-0.0408628029379123,0.00332061257230011
"107",0.0617915059607731,-0.0618488491998417,0.090595227272671
"108",-0.0112796095053563,-0.0417297572615714,0.000641942015456753
"109",0.173266774134752,-0.0374358429632134,0.00555103811690801
"110",0.0671677512720081,-0.0543962874860921,0.0261134124673485
"111",0.0739198661325065,-0.0441393349968465,0.026207686138021
"112",0.19841380746451,-0.0442081617652612,0.00586831635645373
"113",0.0125536889615843,-0.0476565763359941,0.0104012007050009
"114",0.00777367341253627,-0.0407646048186284,0.0214336043574651
"115",0.0380136872870464,-0.0449517730862685,0.022565065615985
"116",0.127770734813978,-0.0532265076728128,0.0296368304172966
"117",0.102767605985459,-0.0486086853300361,0.00602845042475006
"118",0.0686298053347125,-0.0546035406011844,0.0265771761225988
"119",0.0618551260566,-0.0387064196771673,0.000773683013092097
"120",0.17950245068013,-0.0463308446146734,0.0136387597953366
"121",0.0126608963022285,-0.0444345273376109,0.00525143028349469
"122",0.0335176053622146,-0.067294311618723,0.00809189921996708
"123",0.0151286072072455,-0.0570316232527597,0.0140523217838226
"124",0.0212250912871998,-0.0597245140691551,0.0105934963275613
"125",0.0990071724517831,-0.0470275431727455,-0.00902711460283168
"126",0.0111256389355907,-0.0516392414422627,0.0106751130334657
"127",0.0411525216592958,-0.0497332596220343,0.00918321650710053
"128",0.0302087379093362,-0.0363816427447707,-0.0111307489657158
"129",0.0452332463276719,-0.0486301072215742,0.0397579565703875
"130",0.0293502281938831,-0.0499774877798155,0.0146478185174261
"131",0.0628949543910325,-0.0380270418386728,0.0319469036103583
"132",0.170236026246568,-0.0611418535588486,0.0151712904335589
"133",0.15859934903456,-0.0438169833283987,0.0455831418288164
"134",0.104132947069261,-0.0574606847845685,0.0897451153944809
"135",0.0329463110256237,-0.0495637749432258,0.0290838021552283
"136",0.0370094244567229,-0.0562136454044785,0.017880977872787
"137",0.0257366559054516,-0.0427346760028099,-0.00217311338050188
"138",0.200427718953104,-0.0429530234026775,0.0126049549370763
"139",0.117438907684614,-0.0422336687834919,0.0638729123436507
"140",0.0302798127931961,-0.0469481177477459,0.00752530427733497
"141",0.00889866393581703,-0.0644136888767217,0.0228496184488004
"142",0.144341993625807,-0.0480412315540976,0.0665381108652823
"143",-0.0137899723630086,-0.0424149147776339,0.0086560748351164
"144",0.0415333958518338,-0.064485567268931,0.0811425558720049
"145",0.0247485213152431,-0.0484884627748537,0.0196713662959167
"146",0.0696020037453203,-0.0673465181877657,0.0277373829280673
"147",0.0437786896843639,-0.0532220003821944,0.0196032799549633
"148",0.0581161081360906,-0.043120019290475,-0.00380560643264758
"149",0.0555580360292672,-0.0353980765813042,0.0370792949174308
"150",0.0572745364013806,-0.0587299334793213,0.00592568470960547
"151",0.0319338571759514,-0.0418083428331723,0.0295187915226322
"152",0.088531004037206,-0.0469898505996643,-0.00407427241210876
"153",0.12605823140039,-0.041446178780949,-0.0316887488462616
"154",0.0709805377223581,-0.0414804553399496,0.0331005315448943
"155",0.134408186408351,-0.0402481267820803,-0.00937356944461243
"156",0.16565495605926,-0.0548310813995142,0.0209927815660634
"157",-0.0166099279305526,-0.039238589679769,0.053656085949417
"158",-0.0133095545131846,-0.0474787526744041,0.0415181115713187
"159",0.151641449244279,-0.0460879151019633,0.106777844739691
"160",0.249852236616908,-0.0420219826933602,0.0465711777864806
"161",0.166131138048313,-0.0394574693259911,0.0105324261156181
"162",0.165012846722299,-0.0291684336966231,-0.00340424663674601
"163",0.052667710712118,-0.045193679485879,0.0450061771613097
"164",0.0740010469134267,-0.0488751453832188,0.0218113022395822
"165",0.0458021476382234,-0.0522495032518262,0.00259932589799713
"166",0.142981915834606,-0.050547525781769,0.122231321762406
"167",0.150569415855034,-0.05028858712679,0.0415362365126073
"168",0.11481525624874,-0.0430316258219371,0.0370910080936039
"169",0.0585213733409094,-0.0314026500873163,0.0384352438835547
"170",0.0471788888041336,-0.0522725823236079,0.0316314200911776
"171",0.000964825356473122,-0.0463176030854668,0.00483574560408065
"172",0.121238009212059,-0.0512893754489853,0.0310471668328992
"173",-0.0144475456332057,-0.0575200672913642,0.0156167230565497
"174",0.0416509249365486,-0.0511969747235823,0.0633892496395093
"175",0.00594071439846871,-0.0422304049638155,0.0140901794304462
"176",0.353039327526081,-0.0421186390732468,0.0480574921927654
"177",0.0977259934807923,-0.0556486996833851,0.0068993361349573
"178",0.163749022472759,-0.0334800749093338,-0.000132691460030006
"179",0.198146006871239,-0.043441835337432,0.0456785265617816
"180",0.0778643585887718,-0.047437352885288,0.0417995519106861
"181",0.0385644351621491,-0.0386323176393549,0.0140249414805445
"182",0.0595328275901889,-0.0326749775674962,0.00849936895600896
"183",0.161185814009611,-0.0477089293311182,0.144420429840945
"184",0.0305014922589081,-0.0401346430608355,0.0125076557536619
"185",0.15530463373287,-0.0442977258930571,0.0114200669653302
"186",0.101051593167609,-0.0462118014329761,0.0392855517024694
"187",0.0196458099924504,-0.0574552699548126,0.0470061382786932
"188",0.0381783790943035,-0.0534146542467949,0.0427003950481325
"189",0.0230387612667333,-0.0413164827885073,0.0349330210500405
"190",0.0447092898903469,-0.0564019971770625,0.0215229749717128
"191",0.140907086326314,-0.0407277107892832,-0.0114920575643427
"192",-0.0164866558859722,-0.064398524976286,0.0722198905512573
"193",0.0138847001188957,-0.0622047076304946,0.0292739228762089
"194",-0.00925050610470768,-0.0536041480175887,0.000697267108823472
"195",0.0862110826205153,-0.0392205921773878,0.0238223260912252
"196",0.0442355541950453,-0.0541848027232735,0.0427232656865249
"197",0.00963734179188315,-0.0493257366123682,0.0050818411263941
"198",0.192931710932795,-0.0472533292777489,0.133526058953645
"199",-0.000841578022968855,-0.0508400184842761,0.0389370787734288
"200",0.0364384381397826,-0.0504225045988861,0.0267908568413545
"201",0.0405391508751092,-0.0648125277572412,0.0522292205020573
"202",-0.0772237919076179,-0.0271115383583901,0.0192441977101207
"203",0.130063594373935,-0.0446519158694701,0.114720090028412
"204",-0.00896721351638629,-0.0424250825942215,-0.0101815568766536
"205",0.0298262546289424,-0.0477150927649866,0.0262677580766617
"206",0.233497715872639,-0.0559922505045737,0.0363423067773239
"207",0.095178398392878,-0.0508207788898963,0.012200860359162
"208",0.133308365448621,-0.0501020247927035,0.0766812023844419
"209",0.0619113317856035,-0.0546882200239457,0.0245877075119309
"210",0.0183550549059776,-0.0475904802693456,0.0811264070969122
"211",0.109760421104212,-0.0384495784156898,0.0285035602562215
"212",0.186264197825115,-0.040295320968223,0.0130662761616934
"213",0.0385591264892655,-0.0458498483771852,0.0768883464118074
"214",0.0413801973382078,-0.0595760134785314,0.0581794677546597
"215",0.177625631762875,-0.0463315685273187,0.0688559234062904
"216",0.00640987677351333,-0.0534544613774192,7.02308056894263e-05
"217",0.0424877376297749,-0.0434820943452742,0.0356262221568712
"218",0.0481769659566632,-0.044648393459244,0.0629556168912317
"219",0.0638656989027018,-0.0537999301921868,0.00300941462198528
"220",0.0608897851944947,-0.053123275147792,0.0285497384062308
"221",0.159461872064908,-0.0517990713555459,0.0259402842454765
"222",0.158283158932889,-0.0385551923365906,0.00773891117609654
"223",0.0689151052204535,-0.0541037413579125,0.00806221300344211
"224",0.0502674640433515,-0.0484033590368126,0.0231013406536251
"225",0.0963785986713053,-0.0432729258505617,0.0210986039867333
"226",0.210110962935816,-0.0493280782182885,0.0323000773132554
"227",0.0328936172567814,-0.0850007282492301,0.00245583793894395
"228",0.149112176593079,-0.0489103059356683,0.103258689488325
"229",0.0530435529839228,-0.0688761630121082,0.0172851563725035
"230",0.168797569666435,-0.0361727695100359,-0.00898206943801862
"231",0.0394942728353712,-0.0472436809602389,0.0602172296226885
"232",0.009756037122034,-0.0467056034792945,0.0377292077878139
"233",0.0628519712973351,-0.0439468758784341,0.00111910838306084
"234",-0.0736602810292548,-0.0370026233544001,0.0268570594991402
"235",0.116574066257669,-0.0326416041822103,0.0174430123710682
"236",0.115880961922565,-0.048602916675648,0.00426439177737654
"237",0.149838027889106,-0.0393552472217776,0.071279854252159
"238",0.113520496148385,-0.0426581837222832,0.0223060106986654
"239",0.151565801511185,-0.0535620508585194,0.0301881731506876
"240",0.0879416903431696,-0.0439248163655398,0.0110661676048418
"241",0.0317782392817652,-0.0568518893858483,0.0427858901993191
"242",0.0255032121571539,-0.035944891760937,0.0123304570015963
"243",0.0686411226318435,-0.0553381558932072,0.0061239289160952
"244",0.0738178153414938,-0.0534644477594625,0.0113894373234492
"245",0.0258440119949218,-0.0697710550027819,0.0109829829311847
"246",0.0414588580675324,-0.0657184246497757,0.0783416601802902
"247",0.0616015692784211,-0.0502569432860699,0.146551417116367
"248",0.0729702699456451,-0.037401270994546,0.0209961221136934
"249",0.0593844341590472,-0.0453006886627427,0.1210452876123
"250",-0.0198420348304473,-0.042894582247681,0.00210019200305564
"251",0.00659098602722669,-0.0518198962482968,0.0112569093222596
"252",0.116712834626503,-0.0430289179867584,0.0533306693740598
"253",0.272115705267495,-0.0425422468155011,-0.0042859173683383
"254",-0.013603852476764,-0.0506096902727643,-0.000645758087481155
"255",0.0156504798814813,-0.0397177543968848,0.0553825952951113
"256",-0.00528549714948149,-0.051526580999861,0.0375155256730049
"257",0.0153202483394263,-0.0469439168278124,-0.00051319733309154
"258",0.0959447572111473,-0.0501258157473849,0.0226439027437106
"259",0.0111196285955247,-0.0505461710859113,0.0241582346529391
"260",0.0403037378017878,-0.0416256833498277,0.00584216163947398
"261",0.0308056396189998,-0.0487099781635851,0.0237354086359667
"262",0.164707984721374,-0.0395371089699519,0.00141421219015904
"263",0.272820012504838,-0.0554407475761323,0.0156161782760147
"264",0.0787012985501826,-0.0412414130902559,0.0124393945755405
"265",0.00640534986421253,-0.0369590188439895,0.0371940396094501
"266",0.0832276664035911,-0.0391733829187497,0.0107714815472014
"267",0.0137880487443413,-0.0366918273418382,0.000804363212311406
"268",0.156122784063585,-0.0452871358220981,0.00538830534297577
"269",0.0382102605733906,-0.0548900324673904,0.0567731689363002
"270",0.112325391243626,-0.0492412254860876,0.0765444389900471
"271",0.089348231380047,-0.0498522401683132,0.0520774699187585
"272",0.14945406552145,-0.0423131021028046,0.014511316726649
"273",0.0891321579858656,-0.0528250674758085,0.017019604904499
"274",0.047365413947454,-0.0564912158498373,0.0330618630590302
"275",0.102164887812826,-0.0369101917711094,0.0787534885990436
"276",0.0462415209157269,-0.057445571983984,-0.00138101974628438
"277",0.0590178163343637,-0.0484283975466513,0.0912969429516175
"278",-0.000370759645378861,-0.0497514704287282,0.00823967995750521
"279",0.0780789538753021,-0.0403365047709108,0.048741012861307
"280",0.0216201408434624,-0.0569788557407004,0.0505910618086066
"281",0.0960420645934829,-0.0489429582118922,0.00191930455891347
"282",0.0434199232354366,-0.0311784382174752,0.0180665913990633
"283",0.113884918584949,-0.0350171267063385,0.0378529797127616
"284",0.0945515264781694,-0.0514666022643697,0.0402022665844528
"285",0.134632475928705,-0.0434324851607206,0.0477532107673822
"286",0.0557241497999702,-0.0629991918067295,0.0574591074153664
"287",0.0158176293578727,-0.0375034154615686,-0.00216880578270175
"288",0.0489605992923947,-0.0408239667900831,0.0561671102963111
"289",0.0506905101938217,-0.0377471641438684,0.00488554913582661
"290",-0.0176222998498922,-0.032978411783528,-0.00245961014154929
"291",0.0781155909050933,-0.032663825519885,-0.0114825495312111
"292",0.106356560706281,-0.0419219784992924,-0.0050868613783813
"293",0.0399049792850694,-0.0270079430950166,0.00383673502426422
"294",0.143104149174651,-0.0503512829072708,0.129249231959312
"295",0.0518875571464633,-0.0485014305239453,0.0155275068402281
"296",0.0490788836088197,-0.0540648643630936,0.0808880338289056
"297",0.0113679763062163,-0.0477744888414521,0.0268975353992079
"298",0.141081045010789,-0.034049172923515,0.0112069536851937
"299",0.032906664915279,-0.0686576559463488,0.121964791953626
"300",0.119237675100947,-0.0420923482928646,0.00682819609857415
