"","b_1.AL","b_2.AL","b_3.AL","b_4.AL"
"109",0.25475776832622,-0.0200837206950175,0.0594013598361551,-0.0222833244841383
"110",0.170037601651017,-0.026570944136199,0.0457976952704128,-0.020924125441294
"111",0.20531813646097,-0.0219090522289286,0.0406102850290597,-0.0206152216257096
"112",0.194139997726028,-0.027018524424321,0.0588697010087317,-0.0239696131588147
"113",0.265004835167693,-0.0209310263175063,0.0409964846580115,-0.0223360604808494
"114",0.267988466981818,-0.0228920716825432,0.0533009009048873,-0.0186844307530553
"115",0.302039908784678,-0.0211850960140705,0.0403444993932479,-0.0245940313529254
"116",0.309336934255095,-0.0210148563628156,0.0638150417167558,-0.0233287751219209
"117",0.368982065917588,-0.0191812835128123,0.101036214782806,-0.0224517187103977
"118",0.199288243541516,-0.0186559348241935,0.0632863124836376,-0.0195912228027143
"119",0.259824321042262,-0.0191164052261034,0.0486834158363369,-0.0224928538743254
"120",0.327308601211213,-0.0200708696544025,0.04441165468572,-0.0256989002887735
"121",0.207609626110392,-0.0203030607455333,0.085962316408127,-0.0206997957919425
"122",0.270587192596361,-0.0210100499155772,0.0472375379002579,-0.0217886164281419
"123",0.391474456468859,-0.0184149099059791,0.0876233406545213,-0.0273399044138791
"124",0.250925912266893,-0.0218378068320908,0.0280964535061683,-0.0229024535562915
"125",0.270636753806642,-0.0155574704134032,0.0320246592713054,-0.0238947772376075
"126",0.233487952517516,-0.0198441051607897,0.0859726323252574,-0.0201420477765808
"127",0.325733159625136,-0.0198719985037782,0.0508870553421539,-0.0227082673782695
"128",0.247726739077831,-0.0181283270128461,0.058703482714547,-0.0216999268158542
"129",0.368845390164482,-0.0234879826342569,0.142963124906524,-0.0239832899661121
"130",0.100272973750436,-0.0291241473942082,0.0217490836586613,-0.0170051062205646
"131",0.180588526865202,-0.023124098559339,0.0571282518935112,-0.0205185148428854
"132",0.270841133725385,-0.0210078578090824,0.0750575011866174,-0.0206385021831316
"133",0.266092787567037,-0.0194356382154273,0.0616409379004677,-0.0248034341161306
"134",0.193047068106044,-0.0213196534706033,0.0497473081546979,-0.0233766880281945
"135",0.416485562020573,-0.0127528479015555,0.047822137638449,-0.0189649247682138
"136",0.307053132675889,-0.018697380709244,0.0245378920652134,-0.0246590663818532
"137",0.275273778794726,-0.0254289203979899,0.0326405618610032,-0.02234545203733
"138",0.440712564344471,-0.0150353413386687,0.0343157025876687,-0.0226362153446283
"139",0.346504375455297,-0.0182028037349796,0.0470698290655649,-0.0225024599389208
"140",0.226856317614444,-0.0219344075169748,0.0448493930989192,-0.0242383037710487
"141",0.23789862050976,-0.0211394815541368,0.0636321386428403,-0.0236613751332221
"142",0.253780779930965,-0.0221886904366017,0.0504721830192152,-0.0240198698409962
"143",0.202098319499595,-0.0171139842908937,0.0490484929570112,-0.0202988568713816
"144",0.253237452049963,-0.0236503793402812,0.0649423750622246,-0.0247010793693764
"145",0.198593911942809,-0.0192151074480257,0.0356544126349334,-0.0130036482260534
"146",0.281924806334928,-0.0194854909199406,0.0612258195147308,-0.0221001098741893
"147",0.2811006029895,-0.0206018524387142,0.055010256889852,-0.0218515051815101
"148",0.241457829225041,-0.0194644726031092,0.054882280901071,-0.022202398517497
"149",0.411715752314456,-0.018830732868582,0.0475208499471145,-0.0193163694500168
"150",0.258464603117938,-0.0249657730390098,0.0438393879987781,-0.0288204579689
"151",0.210596658119618,-0.0210736979060143,0.0398333786294368,-0.0201484977842845
"152",0.199005870142702,-0.0297826208240914,0.0356574134501263,-0.0309794209530903
"153",0.27065476163069,-0.0228390525675789,0.0647602231986095,-0.0253525474018268
"154",0.295062837184445,-0.0222917606920214,0.0665885974670119,-0.0214824074190824
"155",0.244911849006441,-0.010451259188603,0.106907758434693,-0.018983266731567
"156",0.267919748955262,-0.0210305415828777,0.0432777453000015,-0.0224164779964408
"157",0.343392133072689,-0.0233093201028649,0.0276900698553759,-0.0260759844511024
"158",0.261129288116834,-0.0208950758750083,0.0471504380199378,-0.0220528916447878
"159",0.274751869878555,-0.0235059862704313,0.0248583583541211,-0.0240740371826472
"160",0.282005110212266,-0.0211082421573127,0.0429448883259684,-0.0223094286869675
"161",0.288892464736579,-0.0240344516835154,0.0562163935038213,-0.0220336946592078
"162",0.269505121503911,-0.0227062569559388,0.0559916774592215,-0.0233647200594173
"163",0.286753956228974,-0.0199272834233212,0.0231706721104046,-0.0211763479253451
"164",0.264850742947157,-0.0254408304809008,0.0554643687679455,-0.0233662437222955
"165",0.105048795771502,-0.0171992887121686,0.00975300185667258,-0.0138384072746312
"166",0.174885248751061,-0.00993906991018824,0.0282053450363568,-0.0159157369834019
"167",0.277401072409078,-0.0214731796659496,0.0661559625140115,-0.02461128783172
"168",0.295663568774263,-0.0202407253805932,0.113835433954874,-0.0219818401224559
"169",0.311096900095306,-0.0227959883625191,0.055302460193539,-0.0257122909449645
"170",0.195128531656498,-0.0264505025095908,0.0402613811876175,-0.0227628193998295
"171",0.269216944413113,-0.0256983872760444,0.0391710031538738,-0.0221698350985152
"172",0.280586275320769,-0.0202381918507388,0.0548957750867009,-0.022116869011098
"173",0.239236031120077,-0.0177420333558427,0.0389215382679165,-0.0215661738896133
"174",0.310887447656348,-0.0187223914397842,0.117621338980405,-0.0200874537514822
"175",0.30086704980502,-0.0285330429522788,0.0334315823532872,-0.0181522266764905
"176",0.255080626473248,-0.0185745997363632,0.0629718848349683,-0.0215531385525643
"177",0.227168878459266,-0.0125304790120622,0.0540871013086492,-0.0196549099032125
"178",0.14431954467427,-0.0370017542193796,0.0233033911002664,-0.0338479882461906
"179",0.248579785535887,-0.0206531590197992,0.0472131517923564,-0.0241170904761255
"180",0.208872398394091,-0.0177819984963369,0.0342294119418904,-0.0223347512859669
"181",0.171056386982122,-0.0351001644399821,0.0634994044089988,-0.0241180718691826
"182",0.201424035339372,-0.0174329674695461,0.080454163355872,-0.0180033292786478
"183",0.226805264349854,-0.0219184614511304,0.0182437921528331,-0.0267769144095449
"184",0.234522561011348,-0.0212319394019956,0.046448057825756,-0.0240029909320545
"185",0.263868076228524,-0.0200487557846162,0.0458973964051113,-0.0227027406733452
"186",0.676735930625361,-0.0155657173948129,0.0192540690767259,-0.0256217353049281
"187",0.286647524675053,-0.0200152821178396,0.0530195083667007,-0.0210349293186621
"188",0.223204502730555,-0.0176148051828236,0.0793534800792869,-0.034099281145881
"189",0.263067738115751,-0.017790040402719,0.0513621338177291,-0.0219792400373092
"190",0.286474471156958,-0.016507221370217,0.0625428645442742,-0.0211607740060392
"191",0.168767641445649,-0.0194314311186401,0.02976990444334,-0.0122634912975047
"192",0.317148467122844,-0.0204138724435801,0.0423336697142642,-0.0206694967404442
"193",0.202113355439894,-0.0152455506130709,0.0778140785829838,-0.0228954510881131
"194",0.164949652908111,-0.0284971862738577,0.0514794311371309,-0.0227595375038404
"195",0.32169817812789,-0.0187203009312727,0.0496567827983633,-0.0239696886213874
"196",0.230920277864075,-0.0236679788258888,0.0581569689273365,-0.0289268428365602
"197",0.297235733290587,-0.0235754972820563,0.063541592660233,-0.0221853433518377
"198",0.300046896162167,-0.0229850240876971,0.0283662300986752,-0.0244440097775851
"199",0.277872788431568,-0.0188230714593856,0.0517942576803913,-0.0228968930047495
"200",0.296531209918717,-0.0156965751529559,0.0612498051615714,-0.0211031725964224
"201",0.291623793111724,-0.0225842662588197,0.0779810454728505,-0.0208142260722776
"202",0.288171454376679,-0.0146703745710133,0.0498712925770042,-0.0253118772955744
"203",0.253150414592473,-0.0186147866179807,0.0737532577123679,-0.0206879284370916
"204",0.254517733637789,-0.0256939225710162,0.0251402625977648,-0.0244797216169371
"205",0.250231125164379,-0.0187767675594219,0.0410949770335945,-0.025373020125564
"206",0.238004927707909,-0.0227801510519394,0.060321809027097,-0.0218060879692943
"207",0.176860031688716,-0.0217105691898356,0.0486222950323684,-0.0216601288350883
"208",0.246213818872001,-0.022566605350936,0.0542185450425467,-0.0226309077709506
"209",0.25293727132897,-0.020275125241418,0.0573036159264747,-0.0233442947769872
"210",0.270966919960639,-0.0123604276282698,0.188225567888096,-0.0175744941957008
"211",0.443613177705819,-0.0154386484363762,0.134525972748242,-0.0228140610257378
"212",0.329728200976623,-0.0174840493252234,0.0378082463873802,-0.0258495917120087
"213",0.195912795799245,-0.0161029722486947,0.0379167768746574,-0.0231712382604154
"214",0.292413225228693,-0.0193129489587014,0.0454768845187879,-0.021570102027305
"215",0.298097431291806,-0.01712581714312,0.0665092755834459,-0.0216638295935518
"216",0.231413023580744,-0.0183359243251148,0.0485423934483392,-0.0206439676884765
"217",0.124509955640862,-0.0255001756370016,0.0550695965656748,-0.0200734426744639
"218",0.232075715861567,-0.0207621837804179,0.0436538610333544,-0.0221361270452369
"219",0.32986688219522,-0.0163359477312586,0.0552328472226003,-0.0208945682286904
"220",0.336326855349436,-0.0191565168592732,0.0669706679479806,-0.0195104673651378
"221",0.198764018905682,-0.0182823875219782,0.0459189490367707,-0.0227133130845522
"222",0.132701122117225,-0.022073239251418,0.0467853350914841,-0.0240028533553705
"223",0.262302146672533,-0.0197527884213383,0.064222369384456,-0.0208287713357744
"224",0.141641683016331,-0.0253799578141607,0.0611041243513673,-0.0229193609827579
"225",0.318955989089888,-0.0171831554408899,0.058182415015766,-0.0218442095118432
"226",0.207223689937988,-0.0239917960661586,0.147793676224249,-0.0216346120395725
"227",0.120994402771306,-0.0211307677146589,0.22333994077898,-0.0220117515407628
"228",0.189790769890393,-0.0157049964487724,0.0687743176594886,-0.0237578534886913
"229",0.309995609859766,-0.0183207092817745,0.0395220158750308,-0.0196746699434161
"230",0.285034189719081,-0.0100585945248233,0.0508476827341873,-0.0159961528439004
"231",0.318270281994778,-0.021250546659965,0.0590363090663037,-0.0201097429041867
"232",0.288684736766409,-0.0216006007877526,0.0561904026384328,-0.0231253569611355
"233",0.271332139438622,-0.0206713871633203,0.0671574143491983,-0.0240614889205999
"234",0.219893597517616,-0.0199677707526351,0.0206938830240524,-0.0208456349167386
"235",0.24169201425727,-0.0161013652192071,0.0542567667221022,-0.0224453573762145
"236",0.298792445346773,-0.0236127608542587,0.0527757064043287,-0.0196791138020305
"237",0.262139916688277,-0.0180069723700386,0.0996690855355363,-0.0232896447733651
"238",0.101380568682733,-0.0277713641169138,0.0470996291297915,-0.024175455130042
"239",0.292798398344664,-0.0187092296061287,0.0548261293938583,-0.0238768197977827
"240",0.17705800380677,-0.0206608142780885,0.0382965152571879,-0.0255377264696202
"241",0.277921826313261,-0.0206651420887822,0.0387038674195254,-0.0254730107770979
"242",0.375039954966997,-0.0186274154440456,0.0517741219726917,-0.0249082953788731
"243",0.21412401380736,-0.0216085245722855,0.0671699538086848,-0.022700742549702
"244",0.294351787153517,-0.0195380425875344,0.0693979077250553,-0.0218274674498639
"245",0.274819583423568,-0.020907636088469,0.0493581572746745,-0.0219347461608543
"246",0.203473467563989,-0.0286859834294781,0.0563149952044924,-0.0223598249700441
"247",0.195124914368228,-0.0251016754719472,0.0737966191382053,-0.0224681273369228
"248",0.208103550483961,-0.0181020561059985,0.0379030442726217,-0.0212142190878838
"249",0.22177468519832,-0.0214801490372967,0.0603484128512567,-0.023043059471426
"250",0.237469625208777,-0.0215443084455721,0.0590750024931149,-0.0219578845365001
"251",0.29138128014625,-0.0205060446542682,0.0635828594355043,-0.0222289157066924
"252",0.197589110181194,-0.0262097730304333,0.062222428419025,-0.018850602170121
"253",0.213048699933346,-0.0225492377831876,0.0534417590279348,-0.0190130588559221
"254",0.158714153799879,-0.0265982146432158,0.0514501560995038,-0.0204535356035419
"255",0.22767684648784,-0.0205639468834535,0.081697610408254,-0.0241457966264184
"256",0.103072800444704,-0.0365196359070682,0.0834055240884329,-0.0234774901264649
"257",0.238491087779085,-0.0235631725612376,0.0277420292465169,-0.0206266324271702
"258",0.331510962768423,-0.0173647342395169,0.0856984624866324,-0.024333867668106
"259",0.254111825635249,-0.0217868055873264,0.0488153544924861,-0.0207061250649804
"260",0.204643491551004,-0.030559010415641,0.0816484625912442,-0.0217365059132575
"261",0.276699091594938,-0.0181428655215489,0.0437262182907015,-0.0214778482971906
"262",0.248828179166177,-0.0204389584925708,0.0608191572054393,-0.0212708798302921
"263",0.230444106556643,-0.0149224524639853,0.0429042654277254,-0.0184567362102906
"264",0.30860740567586,-0.0197482329300859,0.0607204143768349,-0.0222486439272785
"265",0.332663829268107,-0.0219099462973298,0.0605524382038154,-0.0225287826486772
"266",0.225385853485971,-0.0229434423364232,0.0572892073416707,-0.0238336976629357
"267",0.195428724204051,-0.0220861682081285,0.0427368903821085,-0.0235706271181085
"268",0.371189824983335,-0.0176771112194627,0.0605494217815829,-0.0190664646028771
"269",0.320724267722975,-0.00795214027023415,0.0383322081692335,-0.0136714151505178
"270",0.321040573452466,-0.0181851019795372,0.0548696909426287,-0.0287351161440182
"271",0.274218909251313,-0.0232136302481403,0.0542177780085024,-0.0255567174394103
"272",0.258656201570603,-0.0256519424892101,0.0438746995717392,-0.0221522783536489
"273",0.273877391089634,-0.0172219819870604,0.0716227344723116,-0.0234800863787503
"274",0.235704435569916,-0.0242480223864488,0.0576002375854492,-0.0234423673610702
"275",0.369844480573737,-0.0169184104158907,0.0206179338266086,-0.0210288352041243
"276",0.261990145849136,-0.0151283667934265,0.0193954235413728,-0.0231262386428081
"277",0.217456613848976,-0.0153917736590812,0.037703124590313,-0.0227889021223284
"278",0.185231935244528,-0.023817289759514,0.0321668284593153,-0.0237892139396398
"279",0.271774843343096,-0.0203627536644922,0.0445901877375893,-0.0216660759847145
"280",0.182723419743962,-0.018138208223583,0.0361914950002037,-0.0224657753084701
"281",0.255006544082818,-0.0242711828075786,0.0442306066502078,-0.0228010190018087
"282",0.275888111296582,-0.019478571269937,0.0547540062874916,-0.023462814435901
"283",0.235145575919297,-0.0167629895200116,0.0206100181749143,-0.0261474582251774
"284",0.323514235874932,-0.0218181021542429,0.0746078024322163,-0.0233829568268654
"285",0.224561305934894,-0.0164484108071874,0.0398511147359699,-0.021985298891791
"286",0.243324174403834,-0.019438606688427,0.0530423346050106,-0.0221872069680559
"287",0.245462818095719,-0.0173907336034269,0.0728478615770604,-0.0239139459368539
"288",0.179463230247692,-0.028808834359308,0.0332368358254699,-0.0258559528839153
"289",0.294435853692436,-0.0163820037570583,0.0480033024295093,-0.0292428462469232
"290",0.320612282725108,-0.0199115042047939,0.0485294058247453,-0.0255571902271628
"291",0.264857012136651,-0.0184371699471398,0.0535980663601935,-0.0223078528158708
"292",0.212938171286244,-0.0190764608347649,0.0469275329616026,-0.0251899961914865
"293",0.258229689588787,-0.0178359452305921,0.0557875987361389,-0.0223727552343319
"294",0.27927981710731,-0.0232491322210483,0.0696092612657955,-0.0238920882714904
"295",0.262967403485872,-0.0242688502948816,0.0633552801157882,-0.0252822869051233
"296",0.320077411567431,-0.0237048077422651,0.0599545092178319,-0.0228261147789676
"297",0.207779554442165,-0.0280696337760076,0.0354236363886931,-0.0213616693115183
"298",0.283030842227624,-0.0199453402777314,0.0330740727443936,-0.0233735891357019
"299",0.27142047225645,-0.0174947302921429,0.0716434896260638,-0.0215228393568742
"300",0.19333365364633,-0.0190064593026739,0.0609923928647064,-0.0194616339272685
